TRRSRT_NM,BASE_YM,CHNNEL_NM,BASE_YEAR_ACCMLT_FQ_CO,BASE_YM_FQ_CO,BASE_YEAR_BEFORE_MT_FQ_CO,BEFORE_MT_VERSUS_FQ_CO_IRDS_RT,AVRG_SCORE_VALUE,REVIEW_CO,PLACE_TY,LC_LA,LC_LO,ADDR,CTPRVN_NM,SIGNGU_NM,TURSM_CSTMR_CO,BEFORE_YEAR_MT_TURSM_CSTMR_CO,TURSM_CSTMR_CO_IRDS_RT,TURSM_SPND_PRICE,NATIVE_TURSM_SPND_PRICE,FRNR_TURSM_SPND_PRICE
"남산","202412","채널전체","10.00000","4.00000","6.00000","-0.30000","4.70000","652.00000","산봉우리","37.5537586","126.9809696","서울특별시 중구 회현동1가 100-166","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"논현","202412","채널전체","4.00000",,,,"3.70000","41.00000","수입업체","37.5136787","127.0317124","서울특별시 강남구 논현동 207-3","서울특별시","강남구","18999109.00000","18880221.00000","0.60000","1817777424.00000","163137149.00000","197154442.00000"
"논현동","202412","채널전체","8.00000",,,,"3.70000","41.00000","수입업체","37.5136787","127.0317124","서울특별시 강남구 논현동 207-3","서울특별시","강남구","18999109.00000","18880221.00000","0.60000","1817777424.00000","163137149.00000","197154442.00000"
"더현대서울","202412","채널전체","152.00000","4.00000",,,"4.40000","10151.00000","백화점","37.5260497","126.928296","서울특별시 영등포구 여의대로 108","서울특별시","영등포구","10563444.00000","9609715.00000","9.90000","900982693.00000","84478484.00000","33594888.00000"
"독립기념관","202412","채널전체","8.00000",,,,"4.60000","9556.00000","역사 박물관","36.7812042","127.2264822","충청남도 천안시 동남구 목천읍 독립기념관로 1 독립기념관","충청남도","천안시","3731392.00000","3552899.00000","5.00000","207167055.00000","15609261.00000","523315.00000"
"동대문","202412","채널전체","90.00000","38.00000","8.00000","3.80000","4.20000","2256.00000","시장","37.5819561","127.054846","서울특별시 동대문구 전농동 141-189","서울특별시","동대문구","4621687.00000","4672699.00000","-1.10000","214816473.00000","17196889.00000","3986144.00000"
"롯데월드","202412","채널전체","18.00000",,,,"4.30000","46352.00000","테마파크","37.5111158","127.098167","서울특별시 송파구 송파대로 521","서울특별시","송파구","10894201.00000","11231601.00000","-3.00000","884675349.00000","82063294.00000","54166696.00000"
"망원","202412","채널전체","6.00000",,,,"4.30000","8217.00000","재래시장","37.5560685","126.910091","서울특별시 망원역","서울특별시","마포구","9984590.00000","10153598.00000","-1.70000","635628572.00000","54457569.00000","46100380.00000"
"명동","202412","채널전체","264.00000","74.00000","36.00000","1.10000","4.30000","24030.00000","관광 명소","37.55998","126.9858296","서울특별시 중구 남산동2가 10-4","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"민속박물관","202412","채널전체","18.00000",,,,"4.60000","3101.00000","국립박물관","37.5816456","126.9789948","서울특별시 종로구 팔판동 139-1","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"백범김구기념관","202412","채널전체","12.00000",,,,"4.40000","1520.00000","박물관","37.5445535","126.9594821","서울특별시 용산구 임정로 26","서울특별시","용산구","9070106.00000","8598212.00000","5.50000","558652964.00000","53368142.00000","21749587.00000"
"북촌한옥마을","202412","채널전체","4.00000",,,,"4.40000","19546.00000","명소","37.5814696","126.9849519","서울특별시 종로구 가회동 30-9","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"삼성서울병원","202412","채널전체","24.00000",,,,"3.90000","508.00000","종합병원","37.4881193","127.0849885","서울특별시 강남구 일원로 81 삼성서울병원","서울특별시","강남구","18999109.00000","18880221.00000","0.60000","1817777424.00000","163137149.00000","197154442.00000"
"서문시장","202412","채널전체","4.00000",,,,"4.20000","18229.00000","재래시장","35.8688497","128.5807879","대구광역시 중구 큰장로26길 45","대구광역시","중구","5866973.00000","5790323.00000","1.30000","432161550.00000","37014639.00000","2499218.00000"
"서울광장","202412","채널전체","6.00000",,,,"4.30000","3334.00000","공원","37.5655675","126.978014","서울특별시 중구 태평로2가 375","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"서울드래곤시티","202412","채널전체","20.00000",,,,"4.30000","4430.00000","5성급 호텔","37.5319199","126.9624425","서울특별시 용산구 청파로20길 95 스카이킹덤 31F","서울특별시","용산구","9070106.00000","8598212.00000","5.50000","558652964.00000","53368142.00000","21749587.00000"
"서울랜드","202412","채널전체","6.00000",,,,"4.30000","13641.00000","놀이공원","37.4341563","127.0201267","경기도 과천시 막계동 70-4","경기도","과천시","1423051.00000","1420632.00000","0.20000","56129234.00000","3995688.00000","135103.00000"
"서울시청","202412","채널전체","10.00000",,,,"4.30000","772.00000","시청","37.550263","126.9970831","서울특별시 중구 세종대로 110","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"성북동","202412","채널전체","4.00000",,"4.00000","-1.00000","4.60000","2998.00000","불교사찰","37.5952093","126.9978087","서울특별시 성북동성당","서울특별시","성북구","4195012.00000","4120459.00000","1.80000","178858175.00000","14101081.00000","1534275.00000"
"성수동","202412","채널전체","46.00000","4.00000",,,"3.90000","93.00000","관광 명소","37.5406846","127.0566319","서울특별시 성동구 성수동2가 315-4","서울특별시","성동구","5913061.00000","5327210.00000","11.00000","344012029.00000","27880747.00000","8308534.00000"
"세브란스병원","202412","채널전체","10.00000",,,,"3.80000","430.00000","대학병원","37.5623371","126.9408692","서울특별시 서대문구 신촌동 연세로 50-1","서울특별시","서대문구","7398412.00000","7053354.00000","4.90000","235846812.00000","19191312.00000","14371749.00000"
"세종로","202412","채널전체","24.00000",,,,"4.60000","42648.00000","문화적 랜드마크","37.5802252","126.9767995","서울특별시 종로구 사직로 161","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"소공동","202412","채널전체","30.00000","4.00000",,,"4.60000","535.00000","역사적 명소","37.5644131","126.9749183","서울특별시 중구 덕수궁길 15","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"숭례문","202412","채널전체","4.00000",,"4.00000","-1.00000","4.50000","706.00000","역사적 명소","37.559984","126.9753071","서울특별시 중구 남대문로4가 29","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"압구정","202412","채널전체","58.00000","30.00000","24.00000","0.30000","4.30000","225.00000","관광 명소","37.5271478","127.0334517","서울특별시 강남구 신사동 언주로 861","서울특별시","강남구","18999109.00000","18880221.00000","0.60000","1817777424.00000","163137149.00000","197154442.00000"
"여의도한강공원","202412","채널전체","4.00000",,"4.00000","-1.00000","4.50000","17289.00000","공원","37.5267106","126.9347112","서울특별시 영등포구 여의동로 계절광장","서울특별시","영등포구","10563444.00000","9609715.00000","9.90000","900982693.00000","84478484.00000","33594888.00000"
"올림픽공원","202412","채널전체","16.00000",,"4.00000","-1.00000","4.60000","2845.00000","시티 공원","37.5206868","127.1214941","서울특별시 송파구 방이동 88-3","서울특별시","송파구","10894201.00000","11231601.00000","-3.00000","884675349.00000","82063294.00000","54166696.00000"
"올림픽체조경기장","202412","채널전체","4.00000",,,,"4.30000","1383.00000","체조경기장","37.5191503","127.1273644","서울특별시 송파구 올림픽로 424","서울특별시","송파구","10894201.00000","11231601.00000","-3.00000","884675349.00000","82063294.00000","54166696.00000"
"을지로","202412","채널전체","4.00000",,"4.00000","-1.00000","4.80000","6.00000","관광 명소","37.5660286","126.9954924","서울특별시 중구 을지로4가 310-68","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"이태원","202412","채널전체","28.00000","12.00000","8.00000","0.50000","4.20000","285.00000","관광 명소","37.5385051","126.9925224","서울특별시 용산구 이태원동 213-4","서울특별시","용산구","9070106.00000","8598212.00000","5.50000","558652964.00000","53368142.00000","21749587.00000"
"이화여자대학교","202412","채널전체","8.00000",,,,"4.60000","1311.00000","여자대학","37.5618588","126.9468339","서울특별시 서대문구 대현동 산11-1","서울특별시","서대문구","7398412.00000","7053354.00000","4.90000","235846812.00000","19191312.00000","14371749.00000"
"익선동","202412","채널전체","4.00000",,"4.00000","-1.00000","4.20000","7500.00000","명소","37.5743484","126.9897057","서울특별시 종로구 익선동 93","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"인사동","202412","채널전체","94.00000","4.00000","4.00000",,"4.30000","12779.00000","관광 명소","37.5717174","126.9860732","서울특별시 종로구 인사동 153-10","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"인천국제공항","202412","채널전체","458.00000","144.00000","152.00000","-0.10000","4.50000","31064.00000","국제공항","37.458666","126.4419679","인천광역시 중구 공항로 272 인천국제공항 (ICN)","인천광역시","중구","8590015.00000","7898037.00000","8.80000","641350615.00000","55621487.00000","91662569.00000"
"일산호수공원","202412","채널전체","44.00000",,,,"4.60000","6054.00000","공원","37.6567441","126.7662508","경기도 고양시 일산동구 호수로 595 일산호수공원","경기도","고양시","4616755.00000","4751225.00000","-2.80000","275836113.00000","22565333.00000","1335887.00000"
"자갈치시장","202412","채널전체","8.00000","8.00000",,,"4.00000","25397.00000","수산 시장","35.0966394","129.0305933","부산광역시 중구 남포동5가 105-1","부산광역시","중구","3532679.00000","3696038.00000","-4.40000","202583654.00000","18335155.00000","7567046.00000"
"잠실","202412","채널전체","50.00000",,,,"4.30000","46447.00000","테마파크","37.5067945","127.0830482","서울특별시 잠실본동 218-11","서울특별시","송파구","10894201.00000","11231601.00000","-3.00000","884675349.00000","82063294.00000","54166696.00000"
"중앙박물관","202412","채널전체","24.00000","12.00000",,,"4.70000","25485.00000","국립박물관","37.5238506","126.9804702","서울특별시 용산구 서빙고로 137","서울특별시","용산구","9070106.00000","8598212.00000","5.50000","558652964.00000","53368142.00000","21749587.00000"
"중앙시장","202412","채널전체","16.00000",,"4.00000","-1.00000","4.00000","2748.00000","재래시장","37.5661516","127.0196647","서울특별시 중구 퇴계로85길 22","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"진주성","202412","채널전체","12.00000",,,,"4.50000","4017.00000","역사적 명소","35.1890244","128.078001","경상남도 진주시 남강로 626","경상남도","진주시","1763156.00000","1771098.00000","-0.40000","120040768.00000","8904483.00000","362063.00000"
"창원시","202412","채널전체","12.00000",,"8.00000","-1.00000","4.40000","93.00000","관광 명소","35.2470067","128.6542496","경상남도 창원시 의창구 봉곡동 15-10","경상남도","창원시","2758535.00000","2578030.00000","7.00000","121998180.00000","10136560.00000","95056.00000"
"청계천","202412","채널전체","34.00000","4.00000","6.00000","-0.30000","4.50000","9113.00000","공원","37.5691015","126.9786692","서울특별시 중구 무교동 80-1","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"청와대","202412","채널전체","24.00000","4.00000",,,"4.20000","1255.00000","관광 명소","37.5866076","126.974811","서울특별시 종로구 청와대로 1","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"코엑스몰","202412","채널전체","68.00000","36.00000",,,"4.30000","23541.00000","쇼핑몰","37.5113686","127.0595931","서울특별시 영동대로 513","서울특별시","강남구","18999109.00000","18880221.00000","0.60000","1817777424.00000","163137149.00000","197154442.00000"
"포천 허브아일랜드","202412","채널전체","12.00000",,"12.00000","-1.00000","4.10000","6607.00000","테마파크","37.9654806","127.131773","경기도 포천시 신북면 청신로947번길 35 KR","경기도","포천시","1826685.00000","1865405.00000","-2.10000","167552828.00000","7560869.00000","206230.00000"
"포천시장","202412","채널전체","8.00000",,"8.00000","-1.00000","4.10000","554.00000","시장","37.8982868","127.2041251","경기도 포천시 신읍동 193-13","경기도","포천시","1826685.00000","1865405.00000","-2.10000","167552828.00000","7560869.00000","206230.00000"
"포항공대","202412","채널전체","4.00000",,,,"4.70000","297.00000","공과대학교","36.0138857","129.3231836","경상북도 포항시 남구 청암로 77","경상북도","포항시","2445765.00000","2471535.00000","-1.00000","116645686.00000","8903959.00000","564699.00000"
"한강 공원","202412","채널전체","120.00000",,"56.00000","-1.00000","4.80000","46.00000","공원","37.5270005","127.0198894","서울특별시 강남구 압구정동 387","서울특별시","강남구","18999109.00000","18880221.00000","0.60000","1817777424.00000","163137149.00000","197154442.00000"
"한국민속촌","202412","채널전체","4.00000",,"4.00000","-1.00000","4.40000","15696.00000","관광 명소","37.258939","127.1181126","경기도 용인시 기흥구 민속촌로 90","경기도","용인시","3318518.00000","3239232.00000","2.40000","255136222.00000","12707372.00000","1582578.00000"
"한라산","202412","채널전체","4.00000","4.00000",,,"4.70000","741.00000","산봉우리","33.3616666","126.5291666","제주특별자치도 제주시 오등동 산57번지 한라산골프장내","제주특별자치도","서귀포시","3350718.00000","3316978.00000","1.00000","339312037.00000","25248409.00000","5843401.00000"
"해운대해수욕장","202412","채널전체","36.00000","16.00000","8.00000","1.00000","4.60000","2198.00000","해변","35.1719465","129.1741038","부산광역시 해운대구 좌동 998-11","부산광역시","해운대구","5872240.00000","5871428.00000","0.00000","684883272.00000","65974756.00000","24902348.00000"
"거제","202412","네이버카페","3.00000",,,,"4.40000","8125.00000","관광 명소","34.8931951","128.6091247","경상남도 거제시 장평동 7-9","경상남도","거제시","1752709.00000","1780002.00000","-1.50000","103387065.00000","7166294.00000","1225711.00000"
"인천국제공항","202412","네이버카페","5.00000",,"2.00000","-1.00000","4.50000","31064.00000","국제공항","37.458666","126.4419679","인천광역시 중구 공항로 272 인천국제공항 (ICN)","인천광역시","중구","8590015.00000","7898037.00000","8.80000","641350615.00000","55621487.00000","91662569.00000"
"자갈치시장","202412","네이버카페","2.00000","2.00000",,,"4.00000","25397.00000","수산 시장","35.0966394","129.0305933","부산광역시 중구 남포동5가 105-1","부산광역시","중구","3532679.00000","3696038.00000","-4.40000","202583654.00000","18335155.00000","7567046.00000"
"청계천","202412","네이버카페","2.00000","2.00000",,,"4.50000","9113.00000","공원","37.5691015","126.9786692","서울특별시 중구 무교동 80-1","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"코엑스몰","202412","네이버카페","3.00000",,,,"4.30000","23541.00000","쇼핑몰","37.5113686","127.0595931","서울특별시 영동대로 513","서울특별시","강남구","18999109.00000","18880221.00000","0.60000","1817777424.00000","163137149.00000","197154442.00000"
"해운대해수욕장","202412","네이버카페","2.00000",,,,"4.60000","2198.00000","해변","35.1719465","129.1741038","부산광역시 해운대구 좌동 998-11","부산광역시","해운대구","5872240.00000","5871428.00000","0.00000","684883272.00000","65974756.00000","24902348.00000"
"DDP 동대문디자인플라자","202412","뉴스","25.00000","17.00000",,,"4.30000","29759.00000","문화센터","37.5665256","127.0092236","서울특별시 중구 을지로 281","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"N서울타워","202412","뉴스","2.00000",,,,"4.50000","61595.00000","관광 명소","37.5511694","126.9882266","서울특별시 용산구 남산공원길 105","서울특별시","용산구","9070106.00000","8598212.00000","5.50000","558652964.00000","53368142.00000","21749587.00000"
"강남","202412","뉴스","59.00000","12.00000","3.00000","3.00000","4.10000","591.00000","관광 명소","37.4966645","127.0629804","서울특별시 강남구 남부순환로 2949-2","서울특별시","강남구","18999109.00000","18880221.00000","0.60000","1817777424.00000","163137149.00000","197154442.00000"
"경복궁","202412","뉴스","24.00000",,"4.00000","-1.00000","4.60000","42529.00000","문화적 랜드마크","37.579617","126.977041","서울특별시 종로구 사직로 161","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"광안대교","202412","뉴스","2.00000",,"2.00000","-1.00000","4.60000","806.00000","다리","35.147551","129.1302088","부산광역시 부산진구 새싹로 174","부산광역시","수영구","3290861.00000","3092446.00000","6.40000","180087477.00000","13313141.00000","1074281.00000"
"광장시장","202412","뉴스","6.00000",,,,"4.20000","41982.00000","재래시장","37.5700398","126.9996036","서울특별시 예지동 2-1번지 1층 종로구 서울특별시 KR","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"광화문","202412","뉴스","75.00000","35.00000","2.00000","16.50000","4.40000","12860.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"구미시장","202412","뉴스","2.00000",,"2.00000","-1.00000","3.60000","140.00000","시장","36.1172459","128.3509342","경상북도 구미시 송정동 87-61","경상북도","구미시","2153315.00000","2141373.00000","0.60000","138772246.00000","11156284.00000","646806.00000"
"국립중앙박물관","202412","뉴스","12.00000","6.00000",,,"4.70000","25412.00000","국립박물관","37.5238506","126.9804702","서울특별시 용산구 서빙고로 137","서울특별시","용산구","9070106.00000","8598212.00000","5.50000","558652964.00000","53368142.00000","21749587.00000"
"남대문시장","202412","뉴스","3.00000",,,,"4.20000","27084.00000","시장","37.5591786","126.9776692","서울특별시 남창동 46-10번지 윙스 1층 66호 중구 서울특별시 KR","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"더현대서울","202412","뉴스","74.00000",,,,"4.40000","10151.00000","백화점","37.5260497","126.928296","서울특별시 영등포구 여의대로 108","서울특별시","영등포구","10563444.00000","9609715.00000","9.90000","900982693.00000","84478484.00000","33594888.00000"
"독립기념관","202412","뉴스","4.00000",,,,"4.60000","9556.00000","역사 박물관","36.7812042","127.2264822","충청남도 천안시 동남구 목천읍 독립기념관로 1 독립기념관","충청남도","천안시","3731392.00000","3552899.00000","5.00000","207167055.00000","15609261.00000","523315.00000"
"동대문","202412","뉴스","32.00000","17.00000","2.00000","7.50000","4.20000","2256.00000","시장","37.5819561","127.054846","서울특별시 동대문구 전농동 141-189","서울특별시","동대문구","4621687.00000","4672699.00000","-1.10000","214816473.00000","17196889.00000","3986144.00000"
"롯데월드","202412","뉴스","9.00000",,,,"4.30000","46352.00000","테마파크","37.5111158","127.098167","서울특별시 송파구 송파대로 521","서울특별시","송파구","10894201.00000","11231601.00000","-3.00000","884675349.00000","82063294.00000","54166696.00000"
"망원","202412","뉴스","3.00000",,,,"4.30000","8217.00000","재래시장","37.5560685","126.910091","서울특별시 망원역","서울특별시","마포구","9984590.00000","10153598.00000","-1.70000","635628572.00000","54457569.00000","46100380.00000"
"명동","202412","뉴스","78.00000","18.00000","6.00000","2.00000","4.30000","24030.00000","관광 명소","37.55998","126.9858296","서울특별시 중구 남산동2가 10-4","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"민속박물관","202412","뉴스","9.00000",,,,"4.60000","3101.00000","국립박물관","37.5816456","126.9789948","서울특별시 종로구 팔판동 139-1","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"서울드래곤시티","202412","뉴스","10.00000",,,,"4.30000","4430.00000","5성급 호텔","37.5319199","126.9624425","서울특별시 용산구 청파로20길 95 스카이킹덤 31F","서울특별시","용산구","9070106.00000","8598212.00000","5.50000","558652964.00000","53368142.00000","21749587.00000"
"서울랜드","202412","뉴스","3.00000",,,,"4.30000","13641.00000","놀이공원","37.4341563","127.0201267","경기도 과천시 막계동 70-4","경기도","과천시","1423051.00000","1420632.00000","0.20000","56129234.00000","3995688.00000","135103.00000"
"서울시청","202412","뉴스","3.00000",,,,"4.30000","772.00000","시청","37.550263","126.9970831","서울특별시 중구 세종대로 110","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"성수동","202412","뉴스","13.00000",,,,"3.90000","93.00000","관광 명소","37.5406846","127.0566319","서울특별시 성동구 성수동2가 315-4","서울특별시","성동구","5913061.00000","5327210.00000","11.00000","344012029.00000","27880747.00000","8308534.00000"
"세종로","202412","뉴스","6.00000",,,,"4.60000","42648.00000","문화적 랜드마크","37.5802252","126.9767995","서울특별시 종로구 사직로 161","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"소공동","202412","뉴스","9.00000","2.00000",,,"4.60000","535.00000","역사적 명소","37.5644131","126.9749183","서울특별시 중구 덕수궁길 15","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"숭례문","202412","뉴스","2.00000",,"2.00000","-1.00000","4.50000","706.00000","역사적 명소","37.559984","126.9753071","서울특별시 중구 남대문로4가 29","서울특별시","중구","12872205.00000","12828361.00000","0.30000","1624542421.00000","150896333.00000","266668587.00000"
"여의도한강공원","202412","뉴스","2.00000",,"2.00000","-1.00000","4.50000","17289.00000","공원","37.5267106","126.9347112","서울특별시 영등포구 여의동로 계절광장","서울특별시","영등포구","10563444.00000","9609715.00000","9.90000","900982693.00000","84478484.00000","33594888.00000"
"올림픽공원","202412","뉴스","6.00000",,,,"4.60000","2845.00000","시티 공원","37.5206868","127.1214941","서울특별시 송파구 방이동 88-3","서울특별시","송파구","10894201.00000","11231601.00000","-3.00000","884675349.00000","82063294.00000","54166696.00000"
"이태원","202412","뉴스","10.00000","4.00000","2.00000","1.00000","4.20000","285.00000","관광 명소","37.5385051","126.9925224","서울특별시 용산구 이태원동 213-4","서울특별시","용산구","9070106.00000","8598212.00000","5.50000","558652964.00000","53368142.00000","21749587.00000"
"이화여자대학교","202412","뉴스","4.00000",,,,"4.60000","1311.00000","여자대학","37.5618588","126.9468339","서울특별시 서대문구 대현동 산11-1","서울특별시","서대문구","7398412.00000","7053354.00000","4.90000","235846812.00000","19191312.00000","14371749.00000"
"인사동","202412","뉴스","32.00000",,,,"4.30000","12779.00000","관광 명소","37.5717174","126.9860732","서울특별시 종로구 인사동 153-10","서울특별시","종로구","11797352.00000","11781367.00000","0.10000","697160397.00000","56458072.00000","22425368.00000"
"인천국제공항","202412","뉴스","72.00000","5.00000","5.00000",,"4.50000","31064.00000","국제공항","37.458666","126.4419679","인천광역시 중구 공항로 272 인천국제공항 (ICN)","인천광역시","중구","8590015.00000","7898037.00000","8.80000","641350615.00000","55621487.00000","91662569.00000"
"일산호수공원","202412","뉴스","16.00000",,,,"4.60000","6054.00000","공원","37.6567441","126.7662508","경기도 고양시 일산동구 호수로 595 일산호수공원","경기도","고양시","4616755.00000","4751225.00000","-2.80000","275836113.00000","22565333.00000","1335887.00000"
"잠실","202412","뉴스","10.00000",,,,"4.30000","46447.00000","테마파크","37.5067945","127.0830482","서울특별시 잠실본동 218-11","서울특별시","송파구","10894201.00000","11231601.00000","-3.00000","884675349.00000","82063294.00000","54166696.00000"
