TRRSRT_NM,BASE_YM,CHNNEL_NM,BASE_YEAR_ACCMLT_FQ_CO,BASE_YM_FQ_CO,BASE_YEAR_BEFORE_MT_FQ_CO,BEFORE_MT_VERSUS_FQ_CO_IRDS_RT,AVRG_SCORE_VALUE,REVIEW_CO,PLACE_TY,LC_LA,LC_LO,ADDR,CTPRVN_NM,SIGNGU_NM,TURSM_CSTMR_CO,BEFORE_YEAR_MT_TURSM_CSTMR_CO,TURSM_CSTMR_CO_IRDS_RT,TURSM_SPND_PRICE,NATIVE_TURSM_SPND_PRICE,FRNR_TURSM_SPND_PRICE
"김해공항","202510","인스타그램","2.00000",,"2.00000","-1.00000","4.10000","4644.00000","국제 공항","37.5655","126.8013","서울특별시 강서구 하늘길 112","서울특별시","강서구","8305367.00000","14460788.00000","-42.60000","280432780.00000","268911753.00000","11521027.00000"
"숭례문","202510","인스타그램","6.00000","2.00000",,"1.00000","4.60000","875.00000","역사적 명소","37.559984","126.9753071","서울특별시 중구 남대문로4가 29","서울특별시","중구","12949212.00000","27056911.00000","-52.10000","857072916.00000","619078971.00000","237993945.00000"
"롯데월드","202510","채널전체","19.00000","7.00000","1.00000","6.00000","4.30000","47871.00000","테마파크","37.5111158","127.098167","서울특별시 송파구 송파대로 521","서울특별시","송파구","11264603.00000","21983100.00000","-48.80000","333601778.00000","292633037.00000","40968741.00000"
"천마총","202510","채널전체","1.00000","1.00000",,"1.00000","4.40000","4294.00000","무덤","35.8387356","129.2103867","경상북도 경주시 황남동 262","경상북도","경주시","5318425.00000","8374960.00000","-36.50000","101485963.00000","97025213.00000","4460750.00000"
"마두공원","202510","채널전체","1.00000","1.00000",,"1.00000","4.40000","231.00000","공원","37.652185","126.777641","고양시 마두역","경기도","고양시","4925630.00000","9733423.00000","-49.40000","100247137.00000","98378597.00000","1868540.00000"
"레고랜드","202510","채널전체","1.00000","1.00000",,"1.00000","4.30000","4495.00000","테마파크","37.8847787","127.6970027","강원특별자치도 춘천시 하중도길 128","강원특별자치도","춘천시","3100090.00000","5304754.00000","-41.60000","66564217.00000","65037504.00000","1526713.00000"
"국립중앙박물관","202510","채널전체","60.00000","6.00000","35.00000","-0.80000","4.70000","27418.00000","국립박물관","37.5238506","126.9804702","서울특별시 용산구 서빙고로 137","서울특별시","용산구","10275024.00000","19215434.00000","-46.50000","198570142.00000","162194102.00000","36376040.00000"
"천지연 폭포","202510","채널전체","1.00000",,"1.00000","-1.00000","4.40000","666.00000","폭포","33.246944","126.554417","제주특별자치도 서귀포시 남성중로 2-15","제주특별자치도","서귀포시","4465416.00000","7571368.00000","-41.00000","121009295.00000","104933419.00000","16075876.00000"
"롯데호텔서울","202510","채널전체","3.00000","1.00000",,"1.00000","4.50000","8679.00000","5성급 호텔","37.5653","126.980979","서울특별시 중구 을지로1가 180-6","서울특별시","중구","12949212.00000","27056911.00000","-52.10000","857072916.00000","619078971.00000","237993945.00000"
"첨성대","202510","채널전체","2.00000","2.00000",,"1.00000","4.50000","20108.00000","역사적 장소","35.8346828","129.2190631","경상북도 경주시 인왕동 839-1","경상북도","경주시","5318425.00000","8374960.00000","-36.50000","101485963.00000","97025213.00000","4460750.00000"
"감천문화마을","202510","채널전체","8.00000","6.00000","2.00000","2.00000","4.40000","31252.00000","관광 명소","35.0973904","129.0105924","부산광역시 사하구 감내2로 203","부산광역시","사하구","2429662.00000","4099158.00000","-40.70000","26125229.00000","24709327.00000","1415902.00000"
"청계천","202510","채널전체","17.00000","4.00000","2.00000","1.00000","4.50000","9904.00000","공원","37.5691015","126.9786692","서울특별시 중구 무교동 80-1","서울특별시","종로구","12867438.00000","25958870.00000","-50.40000","254629108.00000","201386601.00000","53242507.00000"
"충청남도청","202510","채널전체","3.00000",,"3.00000","-1.00000","4.20000","26.00000","도청","36.4742105","126.7819505","충청남도 청양군 청양읍 청수리 산116-1","충청남도","청양군","498799.00000","750890.00000","-33.60000","3725413.00000","3717853.00000","7560.00000"
"롯데콘서트홀","202510","채널전체","2.00000","2.00000",,"1.00000","4.60000","4167.00000","콘서트홀","37.5136096","127.1039833","서울특별시 송파구 올림픽로 300","서울특별시","송파구","11264603.00000","21983100.00000","-48.80000","333601778.00000","292633037.00000","40968741.00000"
"고척스카이돔","202510","채널전체","2.00000",,,,"4.40000","1620.00000","야구장","37.498931","126.8670866","서울특별시 구로구 고척동 63-6","서울특별시","구로구","5757584.00000","11173407.00000","-48.50000","97205043.00000","93681639.00000","3523404.00000"
"망원시장","202510","채널전체","11.00000","9.00000","1.00000","8.00000","4.30000","8566.00000","재래시장","37.5559018","126.9062854","서울특별시 마포구 포은로6길 27","서울특별시","마포구","10678738.00000","21764504.00000","-50.90000","255431237.00000","184102503.00000","71328734.00000"
"국립경주박물관","202510","채널전체","2.00000","2.00000",,"1.00000","4.60000","12767.00000","국립박물관","35.8293965","129.2279056","경상북도 경주시 인왕동 76","경상북도","경주시","5318425.00000","8374960.00000","-36.50000","101485963.00000","97025213.00000","4460750.00000"
"장충체육관","202510","채널전체","2.00000","1.00000",,"1.00000","4.30000","983.00000","경기장","37.5581","127.0068","서울특별시 중구 동호로 241","서울특별시","중구","12949212.00000","27056911.00000","-52.10000","857072916.00000","619078971.00000","237993945.00000"
"강변","202510","채널전체","7.00000","1.00000","1.00000",,"4.10000","828.00000","전자제품 판매점","37.535098","127.094695","서울특별시 광진구 강변역로 53 강변","서울특별시","광진구","6484534.00000","12530231.00000","-48.20000","110199072.00000","95577678.00000","14621394.00000"
"전쟁기념관","202510","채널전체","3.00000",,,,"4.60000","17815.00000","전쟁 박물관","37.5366059","126.9771397","서울특별시 용산구 이태원로 29","서울특별시","용산구","10275024.00000","19215434.00000","-46.50000","198570142.00000","162194102.00000","36376040.00000"
"부평깡통시장","202510","채널전체","3.00000",,,,"4.10000","19251.00000","재래시장","35.1014118","129.0265106","부산광역시 중구 부평2길 44","부산광역시","중구","3709783.00000","6763392.00000","-45.10000","52049030.00000","41431108.00000","10617922.00000"
"부산 국제시장","202510","채널전체","7.00000",,,,"4.10000","12730.00000","시장","35.1731121","129.0714122","부산광역시 양정역","부산광역시","부산진구","6751608.00000","11682727.00000","-42.20000","121128134.00000","97251590.00000","23876544.00000"
"전주 한옥마을","202510","채널전체","29.00000","10.00000","5.00000","1.00000","4.10000","28974.00000","관광 명소","35.8175376","127.1520417","전북특별자치도 전주시 완산구 기린대로 99","전북특별자치도","전주시","4111306.00000","6830978.00000","-39.80000","66934275.00000","65319255.00000","1615020.00000"
"보라매공원","202510","채널전체","1.00000",,,,"4.50000","7576.00000","시티 공원","37.4932342","126.9197115","서울특별시 동작구 신대방동 395","서울특별시","동작구","6077718.00000","10770032.00000","-43.60000","69838329.00000","67972038.00000","1866291.00000"
"정자역","202510","채널전체","1.00000",,,,"4.40000","27.00000","교통 허브","37.366766","127.108265","성남시 정자역","경기도","성남시","7387541.00000","14964768.00000","-50.60000","239156693.00000","225118369.00000","14038324.00000"
"창덕궁","202510","채널전체","6.00000","2.00000",,"1.00000","4.60000","13424.00000","문화적 랜드마크","37.5794309","126.9910426","서울특별시 종로구 율곡로 99","서울특별시","종로구","12867438.00000","25958870.00000","-50.40000","254629108.00000","201386601.00000","53242507.00000"
"반포한강공원","202510","채널전체","2.00000",,,,"4.40000","7803.00000","공원","37.5106226","126.9959627","서울특별시 서초구 반포동 650-1","서울특별시","서초구","15582298.00000","30964744.00000","-49.70000","498876565.00000","440196972.00000","58679593.00000"
"제주공항","202510","채널전체","6.00000",,,,"4.40000","19581.00000","국제 공항","33.5071","126.4934","제주특별자치도 제주시 특별자치도 공항로 2","제주특별자치도","제주시","5894315.00000","10256372.00000","-42.50000","199165457.00000","168902084.00000","30263373.00000"
"제주롯데호텔","202510","채널전체","2.00000",,"2.00000","-1.00000","4.50000","4782.00000","5성급 호텔","33.2496","126.4145","제주특별자치도 서귀포시 중문관광로72번길 35","제주특별자치도","서귀포시","4465416.00000","7571368.00000","-41.00000","121009295.00000","104933419.00000","16075876.00000"
"강남","202510","채널전체","291.00000","50.00000","42.00000","0.20000","4.10000","601.00000","관광 명소","37.4966645","127.0629804","서울특별시 강남구 남부순환로 2949-2","서울특별시","강남구","17875764.00000","38310404.00000","-53.30000","746191911.00000","504641004.00000","241550907.00000"
"무안국제공항","202510","채널전체","10.00000","2.00000","2.00000",,"3.90000","262.00000","국제 공항","34.9935","126.3878","전라남도 무안군 망운면 공항로 970-260","전라남도","무안군","1701724.00000","2857988.00000","-40.50000","25092211.00000","24968551.00000","123660.00000"
"명동대성당","202510","채널전체","1.00000",,,,"4.70000","9724.00000","대성당","37.5633245","126.9872338","서울특별시 중구 명동길 74","서울특별시","중구","12949212.00000","27056911.00000","-52.10000","857072916.00000","619078971.00000","237993945.00000"
"지리산국립공원","202510","채널전체","2.00000",,,,"4.30000","35.00000","국립공원","35.307","127.6136","경상남도 하동군 화개면 대성리","경상남도","하동군","910651.00000","1279180.00000","-28.80000","9461904.00000","9404962.00000","56942.00000"
"명동","202510","채널전체","407.00000","131.00000","90.00000","0.50000","4.40000","25562.00000","관광 명소","37.55998","126.9858296","서울특별시 중구 남산동2가 10-4","서울특별시","중구","12949212.00000","27056911.00000","-52.10000","857072916.00000","619078971.00000","237993945.00000"
"창경궁","202510","채널전체","10.00000","5.00000",,"1.00000","4.70000","4578.00000","문화적 랜드마크","37.5787512","126.9948775","서울특별시 종로구 와룡동 2-1","서울특별시","종로구","12867438.00000","25958870.00000","-50.40000","254629108.00000","201386601.00000","53242507.00000"
"국립민속박물관","202510","채널전체","3.00000","2.00000","1.00000","1.00000","4.60000","3570.00000","국립박물관","37.5816456","126.9789948","서울특별시 종로구 팔판동 139-1","서울특별시","종로구","12867438.00000","25958870.00000","-50.40000","254629108.00000","201386601.00000","53242507.00000"
"국립고궁박물관","202510","채널전체","4.00000",,"3.00000","-1.00000","4.60000","7105.00000","국립박물관","37.5766084","126.974951","서울특별시 종로구 효자로 12","서울특별시","종로구","12867438.00000","25958870.00000","-50.40000","254629108.00000","201386601.00000","53242507.00000"
"종묘","202510","채널전체","8.00000","5.00000","1.00000","4.00000","4.50000","1172.00000","역사적 장소","37.5746","126.9938","서울특별시 종로구 종로 157 종묘관리소","서울특별시","종로구","12867438.00000","25958870.00000","-50.40000","254629108.00000","201386601.00000","53242507.00000"
"포시즌스호텔","202510","채널전체","48.00000",,,,"4.60000","7173.00000","5성급 호텔","37.5706978","126.9755073","서울특별시 종로구 당주동 새문안로 97","서울특별시","종로구","12867438.00000","25958870.00000","-50.40000","254629108.00000","201386601.00000","53242507.00000"
"코엑스몰","202510","채널전체","154.00000","48.00000","14.00000","2.40000","4.30000","24364.00000","쇼핑몰","37.5113686","127.0595931","서울특별시 영동대로 513","서울특별시","강남구","17875764.00000","38310404.00000","-53.30000","746191911.00000","504641004.00000","241550907.00000"
"대릉원","202510","채널전체","1.00000","1.00000",,"1.00000","4.50000","3554.00000","무덤","35.8381806","129.2106611","경상북도 경주시 황남동 257-1","경상북도","경주시","5318425.00000","8374960.00000","-36.50000","101485963.00000","97025213.00000","4460750.00000"
"다이아몬드타워","202510","채널전체","1.00000",,,,"4.20000","9196.00000","전망대","35.1011934","129.0323676","부산광역시 중구 용두산길 37-55","부산광역시","중구","3709783.00000","6763392.00000","-45.10000","52049030.00000","41431108.00000","10617922.00000"
"논현","202510","채널전체","9.00000","1.00000","2.00000","-0.50000","3.70000","41.00000","수입업체","37.5136787","127.0317124","서울특별시 강남구 논현동 207-3","서울특별시","강남구","17875764.00000","38310404.00000","-53.30000","746191911.00000","504641004.00000","241550907.00000"
"해운대해수욕장","202510","채널전체","39.00000","3.00000","6.00000","-0.50000","4.60000","2585.00000","해변","35.1719465","129.1741038","부산광역시 해운대구 좌동 998-11","부산광역시","해운대구","6571520.00000","11370583.00000","-42.20000","241628240.00000","206221747.00000","35406493.00000"
"해파랑길","202510","채널전체","4.00000",,,,"3.50000","8.00000","하이킹코스","36.0508889","129.5203889","경상북도 포항시 남구 동해면 발산리 산124 해파랑길","경상북도","포항시","2858068.00000","4944744.00000","-42.20000","38863122.00000","38464042.00000","399080.00000"
"김포공항","202510","채널전체","22.00000","1.00000",,"1.00000","4.40000","11427.00000","국제공항","37.5655383","126.8013282","서울특별시 강서구 하늘길 112 김포국제공항 (GMP)","서울특별시","강서구","8305367.00000","14460788.00000","-42.60000","280432780.00000","268911753.00000","11521027.00000"
"행리단길","202510","채널전체","8.00000",,,,"4.40000","114.00000","관광 명소","37.2853077","127.0127544","수원시 팔달구 장안동 290-2번지 수원시 경기도 KR","경기도","수원시","6796206.00000","13006322.00000","-47.70000","116744359.00000","113119155.00000","3625204.00000"
"노량진 수산물 도매시장","202510","채널전체","3.00000",,,,"4.50000","13648.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","12867438.00000","25958870.00000","-50.40000","254629108.00000","201386601.00000","53242507.00000"
"남이섬","202510","채널전체","1.00000",,,,"4.40000","37117.00000","자연보호구역","37.7899352","127.5258072","춘천시 남산면 방하리 197번지 남이섬내 춘천시 강원도 KR","경기도","가평군","2644120.00000","4684652.00000","-43.60000","48143693.00000","47364911.00000","778782.00000"
"해동용궁사","202510","채널전체","3.00000",,,,"4.40000","25866.00000","불교사찰","35.1883491","129.2233197","부산광역시 기장군 기장읍 용궁길 86 해동용궁사","부산광역시","기장군","4171538.00000","6940640.00000","-39.90000","123938021.00000","112236286.00000","11701735.00000"
"협재해수욕장","202510","채널전체","3.00000",,,,"4.60000","8474.00000","관광 명소","33.3942945","126.2398813","제주특별자치도 제주시 한림읍 한림로 329-10","제주특별자치도","제주시","5894315.00000","10256372.00000","-42.50000","199165457.00000","168902084.00000","30263373.00000"
"DDP 동대문디자인플라자","202510","채널전체","26.00000","6.00000",,"1.00000","4.30000","30963.00000","문화센터","37.5665256","127.0092236","서울특별시 중구 을지로 281","서울특별시","중구","12949212.00000","27056911.00000","-52.10000","857072916.00000","619078971.00000","237993945.00000"
"남산 공원","202510","채널전체","1.00000",,,,"4.60000","2585.00000","공원","37.5509895","126.9908991","서울특별시 남산서울타워","서울특별시","중구","12949212.00000","27056911.00000","-52.10000","857072916.00000","619078971.00000","237993945.00000"
"남산","202510","채널전체","21.00000","4.00000",,"1.00000","4.70000","695.00000","산봉우리","37.5537586","126.9809696","서울특별시 중구 회현동1가 100-166","서울특별시","중구","12949212.00000","27056911.00000","-52.10000","857072916.00000","619078971.00000","237993945.00000"
"홍대역","202510","채널전체","60.00000","18.00000","5.00000","2.60000","4.50000","8776.00000","관광 명소","37.557527","126.9244669","서울특별시 홍대입구역","서울특별시","마포구","10678738.00000","21764504.00000","-50.90000","255431237.00000","184102503.00000","71328734.00000"
"화성행궁","202510","채널전체","1.00000",,"1.00000","-1.00000","4.50000","12665.00000","역사적 명소","37.2819666","127.013727","경기도 수원시 팔달구 정조로 825","경기도","수원시","6796206.00000","13006322.00000","-47.70000","116744359.00000","113119155.00000","3625204.00000"
"남대문시장","202510","채널전체","10.00000",,"1.00000","-1.00000","4.20000","27821.00000","시장","37.5591786","126.9776692","서울특별시 남창동 46-10번지 윙스 1층 66호 중구 서울특별시 KR","서울특별시","중구","12949212.00000","27056911.00000","-52.10000","857072916.00000","619078971.00000","237993945.00000"
"낙산공원","202510","채널전체","9.00000",,"5.00000","-1.00000","4.50000","5942.00000","공원","37.5806571","127.0074835","서울특별시 종로구 낙산길 41 낙산공원","서울특별시","종로구","12867438.00000","25958870.00000","-50.40000","254629108.00000","201386601.00000","53242507.00000"
"황리단길","202510","채널전체","15.00000","15.00000",,"1.00000","4.20000","7496.00000","관광 명소","35.8376609","129.209724","경상북도 경주시 황남동 포석로 일대","경상북도","경주시","5318425.00000","8374960.00000","-36.50000","101485963.00000","97025213.00000","4460750.00000"
"효창공원","202510","채널전체","1.00000",,,,"4.30000","2979.00000","공원","37.5450482","126.9603142","서울특별시 용산구 효창원로 177-18 효창공원","서울특별시","용산구","10275024.00000","19215434.00000","-46.50000","198570142.00000","162194102.00000","36376040.00000"
"남산골 한옥마을","202510","채널전체","1.00000",,,,"4.40000","10111.00000","관광 명소","37.559315","126.994477","서울특별시 중구 퇴계로34길 28","서울특별시","중구","12949212.00000","27056911.00000","-52.10000","857072916.00000","619078971.00000","237993945.00000"
"뚝섬","202510","채널전체","3.00000",,"2.00000","-1.00000","4.60000","712.00000","공원","37.547206","127.047405","서울특별시 성수1가제2동 뚝섬","서울특별시","성동구","6709258.00000","12527332.00000","-46.40000","136690282.00000","100933630.00000","35756652.00000"
"대화역","202510","채널전체","1.00000",,,,"4.20000","9.00000","교통 허브","37.6758831","126.7477558","고양시 대화역","경기도","고양시","3742952.00000","6955270.00000","-46.20000","75854100.00000","74583008.00000","1271092.00000"
