TRRSRT_NM,BASE_YM,CHNNEL_NM,BASE_YEAR_ACCMLT_FQ_CO,BASE_YM_FQ_CO,BASE_YEAR_BEFORE_MT_FQ_CO,BEFORE_MT_VERSUS_FQ_CO_IRDS_RT,AVRG_SCORE_VALUE,REVIEW_CO,PLACE_TY,LC_LA,LC_LO,ADDR,CTPRVN_NM,SIGNGU_NM,TURSM_CSTMR_CO,BEFORE_YEAR_MT_TURSM_CSTMR_CO,TURSM_CSTMR_CO_IRDS_RT,TURSM_SPND_PRICE,NATIVE_TURSM_SPND_PRICE,FRNR_TURSM_SPND_PRICE
"해비치호텔","202503","뉴스","0.00000",,,,"4.50000","5642.00000","5성급 호텔","33.3233757","126.8447677","제주특별자치도 서귀포시 표선면 민속해안로 537","제주특별자치도","서귀포시","3200932.00000","3649373.00000","-12.28817","25146717.00000","20285461.00000","4861256.00000"
"한국민속촌","202503","뉴스","0.00000",,,,"4.40000","15754.00000","관광 명소","37.258939","127.1181126","경기도 용인시 기흥구 민속촌로 90","경기도","용인시","13357091.00000","13324762.00000","0.24262","66422288.00000","63600942.00000","2821346.00000"
"한강 공원","202503","뉴스","0.00000",,,,"4.30000","631.00000","공원","37.5270005","127.0198894","서울특별시 강남구 압구정동 387","서울특별시","강남구","19186622.00000","19457725.00000","-1.39329","209549507.00000","119131011.00000","90418496.00000"
"포천시장","202503","뉴스","0.00000",,,,"4.10000","557.00000","시장","37.8982868","127.2041251","경기도 포천시 신읍동 193-13","경기도","포천시","2404423.00000","2335644.00000","2.94476","12582368.00000","12343511.00000","238857.00000"
"포천 허브아일랜드","202503","뉴스","0.00000",,,,"4.10000","6616.00000","테마파크","37.9654806","127.131773","경기도 포천시 신북면 청신로947번길 35 KR","경기도","포천시","2404423.00000","2335644.00000","2.94476","12582368.00000","12343511.00000","238857.00000"
"평화의전당","202503","뉴스","0.00000",,,,"4.40000","1513.00000","공연예술 극장","37.5986","127.0527","서울특별시 동대문구 회기동","서울특별시","동대문구","5796889.00000","5875982.00000","-1.34604","19539041.00000","17918465.00000","1620576.00000"
"코엑스몰","202503","뉴스","0.00000",,,,"4.30000","23780.00000","쇼핑몰","37.5113686","127.0595931","서울특별시 영동대로 513","서울특별시","영동대로","19186622.00000","19457725.00000","-1.39329","209549507.00000","119131011.00000","90418496.00000"
"청와대","202503","뉴스","0.00000",,,,"4.20000","1340.00000","관광 명소","37.5866076","126.974811","서울특별시 종로구 청와대로 1","서울특별시","종로구","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"청계천","202503","뉴스","0.00000",,,,"4.50000","9286.00000","공원","37.5691015","126.9786692","서울특별시 중구 무교동 80-1","서울특별시","중구","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"진주성","202503","뉴스","0.00000",,,,"4.50000","4034.00000","역사적 명소","35.1890244","128.078001","경상남도 진주시 남강로 626","경상남도","진주시","2139196.00000","2124979.00000","0.66904","9301532.00000","9064992.00000","236540.00000"
"이태원","202503","뉴스","0.00000",,,,"4.30000","287.00000","관광 명소","37.5385051","126.9925224","서울특별시 용산구 이태원동 213-4","서울특별시","용산구","9982640.00000","8980181.00000","11.16302","56395162.00000","41652984.00000","14742178.00000"
"지리산국립공원","202503","뉴스","4.00000",,,,"4.20000","30.00000","국립공원","35.307","127.6136","경상남도 하동군 화개면 대성리","경상남도","하동군","873540.00000","1156778.00000","-24.48508","1923997.00000","1910526.00000","13471.00000"
"중앙박물관","202503","뉴스","0.00000",,,,"4.70000","25919.00000","국립박물관","37.5238506","126.9804702","서울특별시 용산구 서빙고로 137","서울특별시","용산구","9982640.00000","8980181.00000","11.16302","56395162.00000","41652984.00000","14742178.00000"
"주문진항","202503","뉴스","25.00000","15.00000","10.00000","0.50000","3.80000","123.00000","항구","37.8895","128.8269","강원특별자치도 강릉시 주문진읍 해안로 1758-22","강원특별자치도","강릉시","2561433.00000","2663657.00000","-3.83773","15084889.00000","14638485.00000","446404.00000"
"종묘","202503","뉴스","0.00000",,,,"4.50000","1016.00000","역사적 장소","37.5746","126.9938","서울특별시 종로구 종로 157 종묘관리소","서울특별시","종로구","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"제주롯데호텔","202503","뉴스","8.00000","4.00000","4.00000","0.00000","4.50000","4710.00000","5성급 호텔","33.2496","126.4145","제주특별자치도 서귀포시 중문관광로72번길 35","제주특별자치도","서귀포시","3200932.00000","3649373.00000","-12.28817","25146717.00000","20285461.00000","4861256.00000"
"장충체육관","202503","뉴스","0.00000",,,,"4.30000","960.00000","경기장","37.5581","127.0068","서울특별시 중구 동호로 241","서울특별시","중구","12871649.00000","13050978.00000","-1.37407","278779364.00000","158938430.00000","119840934.00000"
"잠실","202503","뉴스","12.00000","6.00000","6.00000","0.00000","4.40000","9987.00000","야구장","37.5067945","127.0830482","서울특별시 잠실본동 218-11","서울특별시","잠실본동","11296638.00000","10988523.00000","2.80397","93946780.00000","66888722.00000","27058058.00000"
"일산호수공원","202503","뉴스","0.00000",,,,"4.50000","7304.00000","공원","37.6567441","126.7662508","경기도 고양시 일산동구 호수로 595 일산호수공원","경기도","고양시","13702450.00000","13472109.00000","1.70976","67105155.00000","64821072.00000","2284083.00000"
"인천항","202503","뉴스","4.00000",,,,"4.30000","37.00000","항구","37.4594575","126.6256454","인천광역시 중구 항동7가 1-58","인천광역시","중구","8447425.00000","8352851.00000","1.13224","118122164.00000","68467951.00000","49654213.00000"
"인천국제공항","202503","뉴스","20.00000",,,,"4.50000","31612.00000","국제공항","37.458666","126.4419679","인천광역시 중구 공항로 272 인천국제공항 (ICN)","인천광역시","중구","8447425.00000","8352851.00000","1.13224","118122164.00000","68467951.00000","49654213.00000"
"남대문시장","202503","뉴스","8.00000","4.00000","4.00000","0.00000","4.20000","27298.00000","시장","37.5591786","126.9776692","서울특별시 남창동 46-10번지 윙스 1층 66호 중구 서울특별시 KR","서울특별시","남창동","12871649.00000","13050978.00000","-1.37407","278779364.00000","158938430.00000","119840934.00000"
"인사동","202503","뉴스","4.00000",,,,"4.30000","12950.00000","관광 명소","37.5717174","126.9860732","서울특별시 종로구 인사동 153-10","서울특별시","종로구","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"중앙시장","202503","뉴스","0.00000",,,,"4.00000","2773.00000","재래시장","37.5661516","127.0196647","서울특별시 중구 퇴계로85길 22","서울특별시","중구","12871649.00000","13050978.00000","-1.37407","278779364.00000","158938430.00000","119840934.00000"
"낙산공원","202503","뉴스","4.00000",,,,"4.50000","5784.00000","공원","37.5806571","127.0074835","서울특별시 종로구 낙산길 41 낙산공원","서울특별시","종로구","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"성수동","202503","뉴스","33.00000","19.00000","14.00000","0.40000","4.60000","15.00000","관광 명소","37.5406846","127.0566319","서울특별시 성동구 성수동2가 315-4","서울특별시","성동구","6828433.00000","6116950.00000","11.63134","34805747.00000","27018878.00000","7786869.00000"
"n서울타워","202503","뉴스","0.00000",,,,"4.50000","62624.00000","관광 명소","37.5511694","126.9882266","서울특별시 용산구 남산공원길 105","서울특별시","용산구","9982640.00000","8980181.00000","11.16302","56395162.00000","41652984.00000","14742178.00000"
"국립고궁박물관","202503","뉴스","0.00000",,,,"4.60000","6831.00000","국립박물관","37.5766084","126.974951","서울특별시 종로구 효자로 12","서울특별시","종로구","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"강남","202503","뉴스","100.00000","30.00000","30.00000",,"4.10000","594.00000","관광 명소","37.4966645","127.0629804","서울특별시 강남구 남부순환로 2949-2","서울특별시","강남구","19186622.00000","19457725.00000","-1.39329","209549507.00000","119131011.00000","90418496.00000"
"구미시장","202503","뉴스","0.00000",,,,"3.60000","140.00000","시장","36.1172459","128.3509342","경상북도 구미시 송정동 87-61","경상북도","구미시","2404517.00000","2444722.00000","-1.64456","11271136.00000","10639053.00000","632083.00000"
"국립중앙박물관","202503","뉴스","0.00000",,,,"4.70000","25919.00000","국립박물관","37.5238506","126.9804702","서울특별시 용산구 서빙고로 137","서울특별시","용산구","9982640.00000","8980181.00000","11.16302","56395162.00000","41652984.00000","14742178.00000"
"김해공항","202503","뉴스","0.00000",,,,"4.10000","4083.00000","국제 공항","37.5655","126.8013","서울특별시 강서구 하늘길 112","서울특별시","강서구","7629496.00000","7322847.00000","4.18757","70382509.00000","61658489.00000","8724020.00000"
"국립민속박물관","202503","뉴스","8.00000",,,,"4.60000","3222.00000","국립박물관","37.5816456","126.9789948","서울특별시 종로구 팔판동 139-1","서울특별시","종로구","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"광장시장","202503","뉴스","0.00000",,,,"4.20000","42576.00000","재래시장","37.5700398","126.9996036","서울특별시 예지동 2-1번지 1층 종로구 서울특별시 KR","서울특별시","예지동","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"광안리해수욕장","202503","뉴스","0.00000",,,,"4.60000","1358.00000","해변","35.1531","129.1186","부산 수영구 광안해변로 219","부산","수영구","3148169.00000","3107489.00000","1.30910","14597610.00000","13257138.00000","1340472.00000"
"광안대교","202503","뉴스","0.00000",,,,"4.60000","826.00000","다리","35.147551","129.1302088","부산광역시 부산진구 새싹로 174","부산광역시","부산진구","3148169.00000","3107489.00000","1.30910","14597610.00000","13257138.00000","1340472.00000"
"광화문","202503","뉴스","0.00000",,,,"4.40000","13080.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"고척스카이돔","202503","뉴스","0.00000",,,,"4.40000","1457.00000","야구장","37.498931","126.8670866","서울특별시 구로구 고척동 63-6","서울특별시","구로구","6259806.00000","5979232.00000","4.69248","28398362.00000","26911326.00000","1487036.00000"
"경복궁","202503","뉴스","0.00000",,,,"4.60000","43416.00000","문화적 랜드마크","37.579617","126.977041","서울특별시 종로구 사직로 161","서울특별시","종로구","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"거제도","202503","뉴스","22.00000","4.00000","4.00000","0.00000","4.30000","213.00000","섬","34.8869","128.6239","경상남도 거제시","경상남도","거제시","1853659.00000","1818572.00000","1.92937","8451460.00000","7423123.00000","1028337.00000"
"광장시장","202503","다음카페","0.00000",,,,"4.20000","42576.00000","재래시장","37.5700398","126.9996036","서울특별시 예지동 2-1번지 1층 종로구 서울특별시 KR","서울특별시","예지동","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"진주성","202503","다음카페","0.00000",,,,"4.50000","4034.00000","역사적 명소","35.1890244","128.078001","경상남도 진주시 남강로 626","경상남도","진주시","2139196.00000","2124979.00000","0.66904","9301532.00000","9064992.00000","236540.00000"
"명동","202503","다음카페","0.00000",,,,"4.30000","24512.00000","관광 명소","37.55998","126.9858296","서울특별시 중구 남산동2가 10-4","서울특별시","중구","12871649.00000","13050978.00000","-1.37407","278779364.00000","158938430.00000","119840934.00000"
"거제","202503","다음카페","0.00000",,,,"4.30000","213.00000","섬","34.8931951","128.6091247","경상남도 거제시 장평동 7-9","경상남도","거제시","1853659.00000","1818572.00000","1.92937","8451460.00000","7423123.00000","1028337.00000"
"덕수궁","202503","다음카페","4.00000",,,,"4.60000","19578.00000","문화적 랜드마크","37.5658049","126.9751461","서울특별시 중구 세종대로 99","서울특별시","중구","12871649.00000","13050978.00000","-1.37407","278779364.00000","158938430.00000","119840934.00000"
"제주공항","202503","다음카페","0.00000",,,,"4.40000","19090.00000","국제 공항","33.5071","126.4934","제주특별자치도 제주시 특별자치도 공항로 2","제주특별자치도","제주시","4567598.00000","5043993.00000","-9.44480","51396569.00000","40749521.00000","10647048.00000"
"성수동","202503","다음카페","0.00000",,,,"4.60000","15.00000","관광 명소","37.5406846","127.0566319","서울특별시 성동구 성수동2가 315-4","서울특별시","성동구","6828433.00000","6116950.00000","11.63134","34805747.00000","27018878.00000","7786869.00000"
"잠실","202503","다음카페","0.00000",,,,"4.40000","9987.00000","야구장","37.5067945","127.0830482","서울특별시 잠실본동 218-11","서울특별시","잠실본동","11296638.00000","10988523.00000","2.80397","93946780.00000","66888722.00000","27058058.00000"
"세브란스병원","202503","블로그","0.00000",,,,"3.70000","451.00000","대학병원","37.5623371","126.9408692","서울특별시 서대문구 신촌동 연세로 50-1","서울특별시","서대문구","8327028.00000","8198428.00000","1.56859","25219007.00000","19141540.00000","6077467.00000"
"서울월드컵경기장","202503","블로그","0.00000",,,,"4.40000","9126.00000","경기장","37.5682617","126.8972735","서울특별시 마포구 월드컵로 240","서울특별시","마포구","10711578.00000","10984333.00000","-2.48313","73458282.00000","50788679.00000","22669603.00000"
"청계천","202503","블로그","4.00000",,,,"4.50000","9286.00000","공원","37.5691015","126.9786692","서울특별시 중구 무교동 80-1","서울특별시","중구","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"청주국제공항","202503","블로그","12.00000","4.00000","4.00000","0.00000","4.40000","2644.00000","국제 공항","36.7164","127.4989","충청북도 청주시 청원구 내수읍 오창대로 980","충청북도","청주시","11922207.00000","11932825.00000","-0.08898","52547161.00000","51134310.00000","1412851.00000"
"광장시장","202503","블로그","8.00000","4.00000","4.00000","0.00000","4.20000","42576.00000","재래시장","37.5700398","126.9996036","서울특별시 예지동 2-1번지 1층 종로구 서울특별시 KR","서울특별시","예지동","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"서울시청","202503","블로그","0.00000",,,,"4.30000","790.00000","시청","37.550263","126.9970831","서울특별시 중구 세종대로 110","서울특별시","중구","12871649.00000","13050978.00000","-1.37407","278779364.00000","158938430.00000","119840934.00000"
"광화문","202503","블로그","6.00000",,,,"4.40000","13080.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"강남","202503","블로그","159.00000","95.00000","58.00000","0.60000","4.10000","594.00000","관광 명소","37.4966645","127.0629804","서울특별시 강남구 남부순환로 2949-2","서울특별시","강남구","19186622.00000","19457725.00000","-1.39329","209549507.00000","119131011.00000","90418496.00000"
"코엑스몰","202503","블로그","0.00000",,,,"4.30000","23780.00000","쇼핑몰","37.5113686","127.0595931","서울특별시 영동대로 513","서울특별시","영동대로","19186622.00000","19457725.00000","-1.39329","209549507.00000","119131011.00000","90418496.00000"
"성수동","202503","블로그","36.00000","16.00000","16.00000","0.00000","4.60000","15.00000","관광 명소","37.5406846","127.0566319","서울특별시 성동구 성수동2가 315-4","서울특별시","성동구","6828433.00000","6116950.00000","11.63134","34805747.00000","27018878.00000","7786869.00000"
"성북동","202503","블로그","0.00000",,,,"4.60000","3028.00000","불교사찰","37.5952093","126.9978087","서울특별시 성북동성당","서울특별시","성북동성당","5623583.00000","5479351.00000","2.63228","15948572.00000","14822297.00000","1126275.00000"
"압구정동","202503","블로그","0.00000",,,,"4.30000","212.00000","관광 명소","37.5271478","127.0334517","서울특별시 강남구 신사동 언주로 861","서울특별시","강남구","19186622.00000","19457725.00000","-1.39329","209549507.00000","119131011.00000","90418496.00000"
"강변","202503","블로그","4.00000",,,,"4.10000","809.00000","전자제품 판매점","37.535098","127.094695","서울특별시 광진구 강변역로 53 강변","서울특별시","광진구","6797980.00000","6712457.00000","1.27409","37341094.00000","22373501.00000","14967593.00000"
"제주공항","202503","블로그","0.00000",,,,"4.40000","19090.00000","국제 공항","33.5071","126.4934","제주특별자치도 제주시 특별자치도 공항로 2","제주특별자치도","제주시","4567598.00000","5043993.00000","-9.44480","51396569.00000","40749521.00000","10647048.00000"
"전주 한옥마을","202503","블로그","4.00000",,,,"4.10000","28687.00000","관광 명소","35.8175376","127.1520417","전북특별자치도 전주시 완산구 기린대로 99","전북특별자치도","전주시","7570916.00000","7429474.00000","1.90380","24906207.00000","24169079.00000","737128.00000"
"경복궁","202503","블로그","34.00000","12.00000","12.00000","0.00000","4.60000","43416.00000","문화적 랜드마크","37.579617","126.977041","서울특별시 종로구 사직로 161","서울특별시","종로구","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"잠실","202503","블로그","0.00000",,,,"4.40000","9987.00000","야구장","37.5067945","127.0830482","서울특별시 잠실본동 218-11","서울특별시","잠실본동","11296638.00000","10988523.00000","2.80397","93946780.00000","66888722.00000","27058058.00000"
"자갈치시장","202503","블로그","0.00000",,,,"4.00000","25677.00000","수산 시장","35.0966394","129.0305933","부산광역시 중구 남포동5가 105-1","부산광역시","중구","3258675.00000","3421628.00000","-4.76244","21426878.00000","15120687.00000","6306191.00000"
"일산호수공원","202503","블로그","0.00000",,,,"4.50000","7304.00000","공원","37.6567441","126.7662508","경기도 고양시 일산동구 호수로 595 일산호수공원","경기도","고양시","13702450.00000","13472109.00000","1.70976","67105155.00000","64821072.00000","2284083.00000"
"종묘","202503","블로그","0.00000",,,,"4.50000","1016.00000","역사적 장소","37.5746","126.9938","서울특별시 종로구 종로 157 종묘관리소","서울특별시","종로구","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"인천국제공항","202503","블로그","452.00000","156.00000","156.00000","0.00000","4.50000","31612.00000","국제공항","37.458666","126.4419679","인천광역시 중구 공항로 272 인천국제공항 (ICN)","인천광역시","중구","8447425.00000","8352851.00000","1.13224","118122164.00000","68467951.00000","49654213.00000"
"거제도","202503","블로그","4.00000",,,,"4.30000","213.00000","섬","34.8869","128.6239","경상남도 거제시","경상남도","거제시","1853659.00000","1818572.00000","1.92937","8451460.00000","7423123.00000","1028337.00000"
"소공동","202503","블로그","0.00000",,,,"4.60000","544.00000","역사적 명소","37.5644131","126.9749183","서울특별시 중구 덕수궁길 15","서울특별시","중구","12871649.00000","13050978.00000","-1.37407","278779364.00000","158938430.00000","119840934.00000"
"인사동","202503","블로그","8.00000",,,,"4.30000","12950.00000","관광 명소","37.5717174","126.9860732","서울특별시 종로구 인사동 153-10","서울특별시","종로구","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
