TRRSRT_NM,BASE_YM,CHNNEL_NM,BASE_YEAR_ACCMLT_FQ_CO,BASE_YM_FQ_CO,BASE_YEAR_BEFORE_MT_FQ_CO,BEFORE_MT_VERSUS_FQ_CO_IRDS_RT,AVRG_SCORE_VALUE,REVIEW_CO,PLACE_TY,LC_LA,LC_LO,ADDR,CTPRVN_NM,SIGNGU_NM,TURSM_CSTMR_CO,BEFORE_YEAR_MT_TURSM_CSTMR_CO,TURSM_CSTMR_CO_IRDS_RT,TURSM_SPND_PRICE,NATIVE_TURSM_SPND_PRICE,FRNR_TURSM_SPND_PRICE
"부산아시아드주경기장","202503","뉴스","0.00000",,,,"4.20000","862.00000","경기장","35.1899786","129.0582686","부산광역시 연제구 월드컵대로 344","부산광역시","연제구","2764079.00000","2825879.00000","-2.18693","14533448.00000","14365314.00000","168134.00000"
"국립국악원","202503","뉴스","0.00000",,,,"4.50000","966.00000","아트 센트","37.477","127.0086","서울특별시 서초구 남부순환로 2364","서울특별시","서초구","15777590.00000","14766958.00000","6.84387","119265503.00000","98464394.00000","20801109.00000"
"중앙박물관","202503","뉴스","0.00000",,,,"4.70000","25919.00000","국립박물관","37.5238506","126.9804702","서울특별시 용산구 서빙고로 137","서울특별시","용산구","9982640.00000","8980181.00000","11.16302","56395162.00000","41652984.00000","14742178.00000"
"대구두류공원","202503","뉴스","0.00000",,,,"4.40000","657.00000","시티 공원","35.8490831","128.5590797","대구광역시 달서구 공원순환로 36 두류공원","대구광역시","달서구","5052544.00000","5163718.00000","-2.15298","21820045.00000","21284961.00000","535084.00000"
"코엑스몰","202503","뉴스","90.00000","50.00000","40.00000","0.20000","4.30000","23780.00000","쇼핑몰","37.5113686","127.0595931","서울특별시 영동대로 513","서울특별시","영동대로","19186622.00000","19457725.00000","-1.39329","209549507.00000","119131011.00000","90418496.00000"
"대릉원","202503","뉴스","0.00000",,,,"4.50000","3350.00000","무덤","35.8381806","129.2106611","경상북도 경주시 황남동 257-1","경상북도","경주시","3896245.00000","3941448.00000","-1.14686","19823724.00000","18097108.00000","1726616.00000"
"대전컨벤션센터","202503","뉴스","0.00000",,,,"4.00000","2167.00000","컨벤션센터","36.375216","127.391775","대전광역시 유성구 엑스포로 107","대전광역시","유성구","5664480.00000","5729031.00000","-1.12674","42629955.00000","41275085.00000","1354870.00000"
"명동","202503","뉴스","129.00000","61.00000","40.00000","0.50000","4.30000","24512.00000","관광 명소","37.55998","126.9858296","서울특별시 중구 남산동2가 10-4","서울특별시","중구","12871649.00000","13050978.00000","-1.37407","278779364.00000","158938430.00000","119840934.00000"
"대천해수욕장","202503","뉴스","0.00000",,,,"4.40000","476.00000","해변","36.3055967","126.5160485","충청남도 보령시 신흑동 1345","충청남도","보령시","1325940.00000","1309437.00000","1.26031","4977021.00000","4941231.00000","35790.00000"
"롯데월드","202503","뉴스","0.00000",,,,"4.30000","46864.00000","테마파크","37.5111158","127.098167","서울특별시 송파구 송파대로 521","서울특별시","송파구","11296638.00000","10988523.00000","2.80397","93946780.00000","66888722.00000","27058058.00000"
"더현대서울","202503","뉴스","8.00000",,,,"4.40000","10335.00000","백화점","37.5260497","126.928296","서울특별시 영등포구 여의대로 108","서울특별시","영등포구","10180621.00000","10080868.00000","0.98953","89034502.00000","68886811.00000","20147691.00000"
"레고랜드","202503","뉴스","0.00000",,,,"4.20000","3711.00000","테마파크","37.8847787","127.6970027","강원특별자치도 춘천시 하중도길 128","강원특별자치도","춘천시","2717711.00000","2799352.00000","-2.91642","14098585.00000","13576584.00000","522001.00000"
"청계천","202503","뉴스","0.00000",,,,"4.50000","9286.00000","공원","37.5691015","126.9786692","서울특별시 중구 무교동 80-1","서울특별시","중구","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"덕수궁","202503","뉴스","0.00000",,,,"4.60000","19578.00000","문화적 랜드마크","37.5658049","126.9751461","서울특별시 중구 세종대로 99","서울특별시","중구","12871649.00000","13050978.00000","-1.37407","278779364.00000","158938430.00000","119840934.00000"
"뚝섬","202503","뉴스","4.00000",,,,"4.60000","590.00000","공원","37.547206","127.047405","서울특별시 성수1가제2동 뚝섬","서울특별시","성수1가제2동","6828433.00000","6116950.00000","11.63134","34805747.00000","27018878.00000","7786869.00000"
"부산프리미엄아울렛","202503","뉴스","0.00000",,,,"4.10000","6331.00000","아울렛몰","35.3235465","129.2358573","부산광역시 기장군 장안읍 정관로 1133 사이먼부산 1F","부산광역시","기장군","3392483.00000","3401419.00000","-0.26271","37444452.00000","30911751.00000","6532701.00000"
"서울드래곤시티","202503","뉴스","0.00000",,,,"4.30000","4479.00000","5성급 호텔","37.5319199","126.9624425","서울특별시 용산구 청파로20길 95 스카이킹덤 31F","서울특별시","용산구","9982640.00000","8980181.00000","11.16302","56395162.00000","41652984.00000","14742178.00000"
"황리단길","202503","뉴스","0.00000",,,,"4.20000","7273.00000","관광 명소","35.8376609","129.209724","경상북도 경주시 황남동 포석로 일대","경상북도","경주시","3896245.00000","3941448.00000","-1.14686","19823724.00000","18097108.00000","1726616.00000"
"거제","202503","뉴스","0.00000",,,,"4.30000","213.00000","섬","34.8931951","128.6091247","경상남도 거제시 장평동 7-9","경상남도","거제시","1853659.00000","1818572.00000","1.92937","8451460.00000","7423123.00000","1028337.00000"
"인사동","202503","뉴스","4.00000",,,,"4.30000","12950.00000","관광 명소","37.5717174","126.9860732","서울특별시 종로구 인사동 153-10","서울특별시","종로구","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"역삼동","202503","뉴스","0.00000",,,,"3.70000","41.00000","수입업체","37.5000776","127.0385419","서울특별시 강남구 논현로 432","서울특별시","강남구","19186622.00000","19457725.00000","-1.39329","209549507.00000","119131011.00000","90418496.00000"
"ifc몰","202503","뉴스","0.00000",,,,"4.40000","1888.00000","쇼핑몰","37.5250243","126.9258867","서울특별시 영등포구 여의동 23","서울특별시","영등포구","10180621.00000","10080868.00000","0.98953","89034502.00000","68886811.00000","20147691.00000"
"가로수길","202503","뉴스","0.00000",,,,"4.30000","244.00000","관광 명소","37.5210566","127.0228686","서울특별시 강남구 신사동 667-13","서울특별시","강남구","19186622.00000","19457725.00000","-1.39329","209549507.00000","119131011.00000","90418496.00000"
"압구정동","202503","뉴스","4.00000",,,,"4.30000","212.00000","관광 명소","37.5271478","127.0334517","서울특별시 강남구 신사동 언주로 861","서울특별시","강남구","19186622.00000","19457725.00000","-1.39329","209549507.00000","119131011.00000","90418496.00000"
"신촌","202503","뉴스","0.00000",,,,"4.70000","1638.00000","대학교","37.5650797","126.9399549","서울특별시 서대문구 연세로 50-1","서울특별시","서대문구","8327028.00000","8198428.00000","1.56859","25219007.00000","19141540.00000","6077467.00000"
"인천국제공항","202503","뉴스","14.00000",,,,"4.50000","31612.00000","국제공항","37.458666","126.4419679","인천광역시 중구 공항로 272 인천국제공항 (ICN)","인천광역시","중구","8447425.00000","8352851.00000","1.13224","118122164.00000","68467951.00000","49654213.00000"
"해비치호텔","202503","뉴스","0.00000",,,,"4.50000","5642.00000","5성급 호텔","33.3233757","126.8447677","제주특별자치도 서귀포시 표선면 민속해안로 537","제주특별자치도","서귀포시","3200932.00000","3649373.00000","-12.28817","25146717.00000","20285461.00000","4861256.00000"
"강남","202503","뉴스","250.00000","128.00000","92.00000","0.40000","4.10000","594.00000","관광 명소","37.4966645","127.0629804","서울특별시 강남구 남부순환로 2949-2","서울특별시","강남구","19186622.00000","19457725.00000","-1.39329","209549507.00000","119131011.00000","90418496.00000"
"소공동","202503","뉴스","0.00000",,,,"4.60000","544.00000","역사적 명소","37.5644131","126.9749183","서울특별시 중구 덕수궁길 15","서울특별시","중구","12871649.00000","13050978.00000","-1.37407","278779364.00000","158938430.00000","119840934.00000"
"인천문학경기장","202503","뉴스","0.00000",,,,"4.20000","2169.00000","경기장","37.4350619","126.6907212","인천광역시 미추홀구 문학동 482","인천광역시","미추홀구","4436848.00000","4294720.00000","3.30937","21044607.00000","19865897.00000","1178710.00000"
"서울로7017","202503","뉴스","0.00000",,,,"4.20000","6639.00000","시티 공원","37.5567137","126.9695753","서울특별시 중구 한강대로 405","서울특별시","중구","12871649.00000","13050978.00000","-1.37407","278779364.00000","158938430.00000","119840934.00000"
"한강 공원","202503","뉴스","0.00000",,,,"4.30000","631.00000","공원","37.5270005","127.0198894","서울특별시 강남구 압구정동 387","서울특별시","강남구","19186622.00000","19457725.00000","-1.39329","209549507.00000","119131011.00000","90418496.00000"
"인천항","202503","뉴스","0.00000",,,,"4.30000","37.00000","항구","37.4594575","126.6256454","인천광역시 중구 항동7가 1-58","인천광역시","중구","8447425.00000","8352851.00000","1.13224","118122164.00000","68467951.00000","49654213.00000"
"경복궁","202503","뉴스","0.00000",,,,"4.60000","43416.00000","문화적 랜드마크","37.579617","126.977041","서울특별시 종로구 사직로 161","서울특별시","종로구","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"첨성대","202503","뉴스","0.00000",,,,"4.50000","19701.00000","역사적 장소","35.8346828","129.2190631","경상북도 경주시 인왕동 839-1","경상북도","경주시","3896245.00000","3941448.00000","-1.14686","19823724.00000","18097108.00000","1726616.00000"
"서울시청","202503","뉴스","0.00000",,,,"4.30000","790.00000","시청","37.550263","126.9970831","서울특별시 중구 세종대로 110","서울특별시","중구","12871649.00000","13050978.00000","-1.37407","278779364.00000","158938430.00000","119840934.00000"
"광안대교","202503","뉴스","0.00000",,,,"4.60000","826.00000","다리","35.147551","129.1302088","부산광역시 부산진구 새싹로 174","부산광역시","부산진구","3148169.00000","3107489.00000","1.30910","14597610.00000","13257138.00000","1340472.00000"
"서울신라호텔","202503","뉴스","0.00000",,,,"4.60000","7228.00000","5성급 호텔","37.5559034","127.0052509","서울특별시 중구 동호로 249","서울특별시","중구","12871649.00000","13050978.00000","-1.37407","278779364.00000","158938430.00000","119840934.00000"
"성산 일출봉","202503","뉴스","4.00000","4.00000",,"1.00000","4.70000","1593.00000","산봉우리","33.4180535","126.8648302","제주특별자치도 서귀포시 성산읍 난산리 1672","제주특별자치도","서귀포시","3200932.00000","3649373.00000","-12.28817","25146717.00000","20285461.00000","4861256.00000"
"서울숲공원","202503","뉴스","4.00000",,,,"4.60000","10223.00000","공원","37.5443878","127.0374424","서울특별시 성동구 성수동1가 678-1","서울특별시","성동구","6828433.00000","6116950.00000","11.63134","34805747.00000","27018878.00000","7786869.00000"
"자갈치시장","202503","뉴스","8.00000","4.00000","4.00000","0.00000","4.00000","25677.00000","수산 시장","35.0966394","129.0305933","부산광역시 중구 남포동5가 105-1","부산광역시","중구","3258675.00000","3421628.00000","-4.76244","21426878.00000","15120687.00000","6306191.00000"
"광화문","202503","뉴스","0.00000",,,,"4.40000","13080.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"고척스카이돔","202503","뉴스","0.00000",,,,"4.40000","1457.00000","야구장","37.498931","126.8670866","서울특별시 구로구 고척동 63-6","서울특별시","구로구","6259806.00000","5979232.00000","4.69248","28398362.00000","26911326.00000","1487036.00000"
"성수동","202503","뉴스","129.00000","61.00000","48.00000","0.30000","4.60000","15.00000","관광 명소","37.5406846","127.0566319","서울특별시 성동구 성수동2가 315-4","서울특별시","성동구","6828433.00000","6116950.00000","11.63134","34805747.00000","27018878.00000","7786869.00000"
"강남","202503","다음카페","0.00000",,,,"4.10000","594.00000","관광 명소","37.4966645","127.0629804","서울특별시 강남구 남부순환로 2949-2","서울특별시","강남구","19186622.00000","19457725.00000","-1.39329","209549507.00000","119131011.00000","90418496.00000"
"성수동","202503","다음카페","0.00000",,,,"4.60000","15.00000","관광 명소","37.5406846","127.0566319","서울특별시 성동구 성수동2가 315-4","서울특별시","성동구","6828433.00000","6116950.00000","11.63134","34805747.00000","27018878.00000","7786869.00000"
"서울숲공원","202503","블로그","0.00000",,,,"4.60000","10223.00000","공원","37.5443878","127.0374424","서울특별시 성동구 성수동1가 678-1","서울특별시","성동구","6828433.00000","6116950.00000","11.63134","34805747.00000","27018878.00000","7786869.00000"
"지리산국립공원","202503","블로그","12.00000","6.00000","6.00000","0.00000","4.20000","30.00000","국립공원","35.307","127.6136","경상남도 하동군 화개면 대성리","경상남도","하동군","873540.00000","1156778.00000","-24.48508","1923997.00000","1910526.00000","13471.00000"
"서울대학교","202503","블로그","0.00000",,,,"4.40000","2013.00000","공립대학교","37.4648267","126.9571988","서울특별시 관악구 관악로","서울특별시","관악구","6193810.00000","5943528.00000","4.21100","20052815.00000","19420377.00000","632438.00000"
"롯데월드","202503","블로그","0.00000",,,,"4.30000","46864.00000","테마파크","37.5111158","127.098167","서울특별시 송파구 송파대로 521","서울특별시","송파구","11296638.00000","10988523.00000","2.80397","93946780.00000","66888722.00000","27058058.00000"
"동대문","202503","블로그","0.00000",,,,"4.40000","7544.00000","역사적 명소","37.5819561","127.054846","서울특별시 동대문구 전농동 141-189","서울특별시","동대문구","5796889.00000","5875982.00000","-1.34604","19539041.00000","17918465.00000","1620576.00000"
"역삼동","202503","블로그","40.00000","18.00000","18.00000","0.00000","3.70000","41.00000","수입업체","37.5000776","127.0385419","서울특별시 강남구 논현로 432","서울특별시","강남구","19186622.00000","19457725.00000","-1.39329","209549507.00000","119131011.00000","90418496.00000"
"압구정동","202503","블로그","4.00000",,,,"4.30000","212.00000","관광 명소","37.5271478","127.0334517","서울특별시 강남구 신사동 언주로 861","서울특별시","강남구","19186622.00000","19457725.00000","-1.39329","209549507.00000","119131011.00000","90418496.00000"
"삼성서울병원","202503","블로그","0.00000",,,,"4.00000","510.00000","종합병원","37.4881193","127.0849885","서울특별시 강남구 일원로 81 삼성서울병원","서울특별시","강남구","19186622.00000","19457725.00000","-1.39329","209549507.00000","119131011.00000","90418496.00000"
"서울광장","202503","블로그","0.00000",,,,"4.30000","3344.00000","공원","37.5655675","126.978014","서울특별시 중구 태평로2가 375","서울특별시","중구","12871649.00000","13050978.00000","-1.37407","278779364.00000","158938430.00000","119840934.00000"
"인천국제공항","202503","블로그","0.00000",,,,"4.50000","31612.00000","국제공항","37.458666","126.4419679","인천광역시 중구 공항로 272 인천국제공항 (ICN)","인천광역시","중구","8447425.00000","8352851.00000","1.13224","118122164.00000","68467951.00000","49654213.00000"
"명동","202503","블로그","49.00000","15.00000","12.00000","0.20000","4.30000","24512.00000","관광 명소","37.55998","126.9858296","서울특별시 중구 남산동2가 10-4","서울특별시","중구","12871649.00000","13050978.00000","-1.37407","278779364.00000","158938430.00000","119840934.00000"
"명동성당","202503","블로그","0.00000",,,,"4.70000","9396.00000","대성당","37.5633245","126.9872338","서울특별시 중구 명동길 74","서울특별시","중구","12871649.00000","13050978.00000","-1.37407","278779364.00000","158938430.00000","119840934.00000"
"잠실","202503","블로그","8.00000","4.00000","4.00000","0.00000","4.40000","9987.00000","야구장","37.5067945","127.0830482","서울특별시 잠실본동 218-11","서울특별시","잠실본동","11296638.00000","10988523.00000","2.80397","93946780.00000","66888722.00000","27058058.00000"
"서울관광재단","202503","블로그","0.00000",,,,"4.90000","11.00000","재단","37.5685861","126.9871543","서울특별시 종로구 청계천로 85","서울특별시","종로구","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"세브란스병원","202503","블로그","0.00000",,,,"3.70000","451.00000","대학병원","37.5623371","126.9408692","서울특별시 서대문구 신촌동 연세로 50-1","서울특별시","서대문구","8327028.00000","8198428.00000","1.56859","25219007.00000","19141540.00000","6077467.00000"
"성수동","202503","블로그","16.00000","8.00000","8.00000","0.00000","4.60000","15.00000","관광 명소","37.5406846","127.0566319","서울특별시 성동구 성수동2가 315-4","서울특별시","성동구","6828433.00000","6116950.00000","11.63134","34805747.00000","27018878.00000","7786869.00000"
"중앙시장","202503","블로그","0.00000",,,,"4.00000","2773.00000","재래시장","37.5661516","127.0196647","서울특별시 중구 퇴계로85길 22","서울특별시","중구","12871649.00000","13050978.00000","-1.37407","278779364.00000","158938430.00000","119840934.00000"
"자갈치시장","202503","블로그","0.00000",,,,"4.00000","25677.00000","수산 시장","35.0966394","129.0305933","부산광역시 중구 남포동5가 105-1","부산광역시","중구","3258675.00000","3421628.00000","-4.76244","21426878.00000","15120687.00000","6306191.00000"
"이태원","202503","블로그","8.00000","4.00000","4.00000","0.00000","4.30000","287.00000","관광 명소","37.5385051","126.9925224","서울특별시 용산구 이태원동 213-4","서울특별시","용산구","9982640.00000","8980181.00000","11.16302","56395162.00000","41652984.00000","14742178.00000"
"독립기념관","202503","블로그","0.00000",,,,"4.60000","9573.00000","역사 박물관","36.7812042","127.2264822","충청남도 천안시 동남구 목천읍 독립기념관로 1 독립기념관","충청남도","천안시","8436151.00000","8412403.00000","0.28230","37647722.00000","36268851.00000","1378871.00000"
"광화문","202503","블로그","0.00000",,,,"4.40000","13080.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"논현동","202503","블로그","0.00000",,,,"3.70000","41.00000","수입업체","37.5136787","127.0317124","서울특별시 강남구 논현동 207-3","서울특별시","강남구","19186622.00000","19457725.00000","-1.39329","209549507.00000","119131011.00000","90418496.00000"
"강남","202503","블로그","556.00000","258.00000","212.00000","0.20000","4.10000","594.00000","관광 명소","37.4966645","127.0629804","서울특별시 강남구 남부순환로 2949-2","서울특별시","강남구","19186622.00000","19457725.00000","-1.39329","209549507.00000","119131011.00000","90418496.00000"
"경복궁","202503","블로그","0.00000",,,,"4.60000","43416.00000","문화적 랜드마크","37.579617","126.977041","서울특별시 종로구 사직로 161","서울특별시","종로구","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"코엑스몰","202503","블로그","8.00000","4.00000","4.00000","0.00000","4.30000","23780.00000","쇼핑몰","37.5113686","127.0595931","서울특별시 영동대로 513","서울특별시","영동대로","19186622.00000","19457725.00000","-1.39329","209549507.00000","119131011.00000","90418496.00000"
"대전컨벤션센터","202503","블로그","0.00000",,,,"4.00000","2167.00000","컨벤션센터","36.375216","127.391775","대전광역시 유성구 엑스포로 107","대전광역시","유성구","5664480.00000","5729031.00000","-1.12674","42629955.00000","41275085.00000","1354870.00000"
"고척스카이돔","202503","블로그","0.00000",,,,"4.40000","1457.00000","야구장","37.498931","126.8670866","서울특별시 구로구 고척동 63-6","서울특별시","구로구","6259806.00000","5979232.00000","4.69248","28398362.00000","26911326.00000","1487036.00000"
"대화역","202503","블로그","0.00000",,,,"4.20000","9.00000","교통 허브","37.6758831","126.7477558","고양시 대화역","고양시","대화역","13702450.00000","13472109.00000","1.70976","67105155.00000","64821072.00000","2284083.00000"
"가로수길","202503","블로그","0.00000",,,,"4.30000","244.00000","관광 명소","37.5210566","127.0228686","서울특별시 강남구 신사동 667-13","서울특별시","강남구","19186622.00000","19457725.00000","-1.39329","209549507.00000","119131011.00000","90418496.00000"
"ddp 동대문디자인플라자","202503","블로그","0.00000",,,,"4.30000","30060.00000","문화센터","37.5665256","127.0092236","서울특별시 중구 을지로 281","서울특별시","중구","12871649.00000","13050978.00000","-1.37407","278779364.00000","158938430.00000","119840934.00000"
"김포공항","202503","블로그","0.00000",,,,"4.40000","11148.00000","국제공항","37.5655383","126.8013282","서울특별시 강서구 하늘길 112 김포국제공항 (GMP)","서울특별시","강서구","7629496.00000","7322847.00000","4.18757","70382509.00000","61658489.00000","8724020.00000"
"명동","202503","엑스(구 트위터)","0.00000",,,,"4.30000","24512.00000","관광 명소","37.55998","126.9858296","서울특별시 중구 남산동2가 10-4","서울특별시","중구","12871649.00000","13050978.00000","-1.37407","278779364.00000","158938430.00000","119840934.00000"
"압구정동","202503","엑스(구 트위터)","0.00000",,,,"4.30000","212.00000","관광 명소","37.5271478","127.0334517","서울특별시 강남구 신사동 언주로 861","서울특별시","강남구","19186622.00000","19457725.00000","-1.39329","209549507.00000","119131011.00000","90418496.00000"
"성수동","202503","엑스(구 트위터)","0.00000",,,,"4.60000","15.00000","관광 명소","37.5406846","127.0566319","서울특별시 성동구 성수동2가 315-4","서울특별시","성동구","6828433.00000","6116950.00000","11.63134","34805747.00000","27018878.00000","7786869.00000"
"광장시장","202503","엑스(구 트위터)","0.00000",,,,"4.20000","42576.00000","재래시장","37.5700398","126.9996036","서울특별시 예지동 2-1번지 1층 종로구 서울특별시 KR","서울특별시","예지동","13247027.00000","12570677.00000","5.38038","75398723.00000","55374345.00000","20024378.00000"
"성수동","202503","인스타그램","16.00000","8.00000","8.00000","0.00000","4.60000","15.00000","관광 명소","37.5406846","127.0566319","서울특별시 성동구 성수동2가 315-4","서울특별시","성동구","6828433.00000","6116950.00000","11.63134","34805747.00000","27018878.00000","7786869.00000"
"독립기념관","202503","인스타그램","0.00000",,,,"4.60000","9573.00000","역사 박물관","36.7812042","127.2264822","충청남도 천안시 동남구 목천읍 독립기념관로 1 독립기념관","충청남도","천안시","8436151.00000","8412403.00000","0.28230","37647722.00000","36268851.00000","1378871.00000"
"서울숲공원","202503","인스타그램","0.00000",,,,"4.60000","10223.00000","공원","37.5443878","127.0374424","서울특별시 성동구 성수동1가 678-1","서울특별시","성동구","6828433.00000","6116950.00000","11.63134","34805747.00000","27018878.00000","7786869.00000"
"일산호수공원","202503","인스타그램","0.00000",,,,"4.50000","7304.00000","공원","37.6567441","126.7662508","경기도 고양시 일산동구 호수로 595 일산호수공원","경기도","고양시","13702450.00000","13472109.00000","1.70976","67105155.00000","64821072.00000","2284083.00000"
"서울시청","202503","인스타그램","0.00000",,,,"4.30000","790.00000","시청","37.550263","126.9970831","서울특별시 중구 세종대로 110","서울특별시","중구","12871649.00000","13050978.00000","-1.37407","278779364.00000","158938430.00000","119840934.00000"
"하이원스키장","202503","인스타그램","0.00000",,,,"4.40000","4163.00000","스키장","37.2074566","128.8253198","강원특별자치도 정선군 고한읍 하이원길 265-1","강원특별자치도","정선군","583936.00000","624795.00000","-6.53958","2291286.00000","2215353.00000","75933.00000"
