TRRSRT_NM,BASE_YM,CHNNEL_NM,BASE_YEAR_ACCMLT_FQ_CO,BASE_YM_FQ_CO,BASE_YEAR_BEFORE_MT_FQ_CO,BEFORE_MT_VERSUS_FQ_CO_IRDS_RT,AVRG_SCORE_VALUE,REVIEW_CO,PLACE_TY,LC_LA,LC_LO,ADDR,CTPRVN_NM,SIGNGU_NM,TURSM_CSTMR_CO,BEFORE_YEAR_MT_TURSM_CSTMR_CO,TURSM_CSTMR_CO_IRDS_RT,TURSM_SPND_PRICE,NATIVE_TURSM_SPND_PRICE,FRNR_TURSM_SPND_PRICE
"세종문화회관","202509","네이버카페","1.00000",,"1.00000","-1.00000","3.80000","7543.00000","문화센터","37.5725254","126.9756429","서울특별시 종로구 세종대로 175 세종문화회관","서울특별시","종로구","13168417.00000","11367321.00000","15.80000","251204859.00000","206053396.00000","45151463.00000"
"가로수길","202509","네이버카페","3.00000",,"2.00000","-1.00000","4.20000","275.00000","관광 명소","37.5210566","127.0228686","서울특별시 강남구 신사동 667-13","서울특별시","강남구","19706326.00000","16899246.00000","16.60000","753167390.00000","518494937.00000","234672453.00000"
"명동","202509","네이버카페","55.00000","32.00000",,"1.00000","4.40000","25391.00000","관광 명소","37.55998","126.9858296","서울특별시 중구 남산동2가 10-4","서울특별시","중구","13255487.00000","11719155.00000","13.10000","845881789.00000","612421734.00000","233460055.00000"
"해운대해수욕장","202509","네이버카페","22.00000","21.00000",,"1.00000","4.60000","2553.00000","해변","35.1719465","129.1741038","부산광역시 해운대구 좌동 998-11","부산광역시","해운대구","5872790.00000","5775126.00000","1.70000","220387948.00000","187886769.00000","32501179.00000"
"인천항","202509","네이버카페","1.00000",,,,"4.40000","43.00000","항구","37.4594575","126.6256454","인천광역시 중구 항동7가 1-58","인천광역시","중구","8452741.00000","8885915.00000","-4.90000","267043986.00000","199860666.00000","67183320.00000"
"인사동","202509","네이버카페","1.00000","1.00000",,"1.00000","4.30000","13321.00000","관광 명소","37.5717174","126.9860732","서울특별시 종로구 인사동 153-10","서울특별시","종로구","13168417.00000","11367321.00000","15.80000","251204859.00000","206053396.00000","45151463.00000"
"이태원","202509","네이버카페","2.00000",,"1.00000","-1.00000","4.30000","290.00000","관광 명소","37.5385051","126.9925224","서울특별시 용산구 이태원동 213-4","서울특별시","용산구","10208618.00000","8756051.00000","16.60000","187345672.00000","154643306.00000","32702366.00000"
"명동대성당","202509","네이버카페","1.00000","1.00000",,"1.00000","4.70000","9660.00000","대성당","37.5633245","126.9872338","서울특별시 중구 명동길 74","서울특별시","중구","13255487.00000","11719155.00000","13.10000","845881789.00000","612421734.00000","233460055.00000"
"홍대역","202509","네이버카페","12.00000","2.00000",,"1.00000","4.50000","8653.00000","관광 명소","37.557527","126.9244669","서울특별시 홍대입구역","서울특별시","마포구","10992054.00000","10072853.00000","9.10000","247439141.00000","179889107.00000","67550034.00000"
"동대문","202509","네이버카페","13.00000","1.00000","3.00000","-0.70000","4.40000","7693.00000","역사적 명소","37.5819561","127.054846","서울특별시 동대문구 전농동 141-189","서울특별시","동대문구","5424209.00000","5073967.00000","6.90000","94497715.00000","89880830.00000","4616885.00000"
"광화문","202509","네이버카페","3.00000",,"1.00000","-1.00000","4.50000","13566.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","13168417.00000","11367321.00000","15.80000","251204859.00000","206053396.00000","45151463.00000"
"남산","202509","뉴스","8.00000","2.00000","4.00000","-0.50000","4.70000","692.00000","산봉우리","37.5537586","126.9809696","서울특별시 중구 회현동1가 100-166","서울특별시","중구","13255487.00000","11719155.00000","13.10000","845881789.00000","612421734.00000","233460055.00000"
"국립중앙박물관","202509","뉴스","15.00000","2.00000","13.00000","-0.80000","4.70000","27220.00000","국립박물관","37.5238506","126.9804702","서울특별시 용산구 서빙고로 137","서울특별시","용산구","10208618.00000","8756051.00000","16.60000","187345672.00000","154643306.00000","32702366.00000"
"남대문시장","202509","뉴스","1.00000",,,,"4.20000","27740.00000","시장","37.5591786","126.9776692","서울특별시 남창동 46-10번지 윙스 1층 66호 중구 서울특별시 KR","서울특별시","중구","13255487.00000","11719155.00000","13.10000","845881789.00000","612421734.00000","233460055.00000"
"김해공항","202509","뉴스","1.00000",,,,"4.10000","4557.00000","국제 공항","37.5655","126.8013","서울특별시 강서구 하늘길 112","서울특별시","강서구","8134318.00000","6920343.00000","17.50000","278223218.00000","265851080.00000","12372138.00000"
"롯데호텔서울","202509","뉴스","1.00000",,"1.00000","-1.00000","4.50000","8664.00000","5성급 호텔","37.5653","126.980979","서울특별시 중구 을지로1가 180-6","서울특별시","중구","13255487.00000","11719155.00000","13.10000","845881789.00000","612421734.00000","233460055.00000"
"압구정동","202509","뉴스","32.00000","23.00000","1.00000","22.00000","4.30000","245.00000","관광 명소","37.5271478","127.0334517","서울특별시 강남구 신사동 언주로 861","서울특별시","강남구","19706326.00000","16899246.00000","16.60000","753167390.00000","518494937.00000","234672453.00000"
"여의도한강공원","202509","뉴스","4.00000",,,,"4.50000","17855.00000","공원","37.5267106","126.9347112","서울특별시 영등포구 여의동로 계절광장","서울특별시","영등포구","10514861.00000","9271762.00000","13.40000","274154515.00000","248597692.00000","25556823.00000"
"영종도","202509","뉴스","6.00000","4.00000",,"1.00000","4.30000","84.00000","섬","37.5001","126.5358","인천 중구 운남동 671-3","인천광역시","중구","8452741.00000","8885915.00000","-4.90000","267043986.00000","199860666.00000","67183320.00000"
"예술의전당","202509","뉴스","1.00000",,,,"4.60000","12018.00000","아트 센터","37.4792903","127.0128613","서울특별시 서초구 남부순환로 2406","서울특별시","서초구","16697453.00000","13846815.00000","20.60000","498958933.00000","439609381.00000","59349552.00000"
"국회의사당","202509","뉴스","2.00000",,"1.00000","-1.00000","4.10000","407.00000","관공서","37.5318046","126.9141547","서울특별시 영등포구 여의동 1","서울특별시","영등포구","10514861.00000","9271762.00000","13.40000","274154515.00000","248597692.00000","25556823.00000"
"용인 에버랜드","202509","뉴스","7.00000","7.00000",,"1.00000","4.50000","63495.00000","놀이공원","37.2939104","127.2025664","경기도 용인시 처인구 포곡읍 에버랜드로 199","경기도","용인시 처인구","4604481.00000","4400662.00000","4.60000","109487009.00000","108404211.00000","1082798.00000"
"송도 센트럴파크","202509","뉴스","1.00000","1.00000",,"1.00000","4.50000","5983.00000","시티 공원","37.3922621","126.6396891","인천광역시 연수구 송도동 24-5","인천광역시","연수구","4530858.00000","4301776.00000","5.30000","98185720.00000","91050459.00000","7135261.00000"
"올림픽공원","202509","뉴스","16.00000","2.00000","3.00000","-0.30000","4.60000","2942.00000","시티 공원","37.5206868","127.1214941","서울특별시 송파구 방이동 88-3","서울특별시","송파구","11173921.00000","10322949.00000","8.20000","308353819.00000","274847021.00000","33506798.00000"
"논현","202509","뉴스","3.00000",,,,"3.70000","41.00000","수입업체","37.5136787","127.0317124","서울특별시 강남구 논현동 207-3","서울특별시","강남구","19706326.00000","16899246.00000","16.60000","753167390.00000","518494937.00000","234672453.00000"
"성수동","202509","뉴스","335.00000","82.00000","104.00000","-0.20000","4.50000","30.00000","관광 명소","37.5406846","127.0566319","서울특별시 성동구 성수동2가 315-4","서울특별시","성동구","7151382.00000","5667382.00000","26.20000","137598397.00000","102363377.00000","35235020.00000"
"명동","202509","뉴스","318.00000","79.00000","57.00000","0.40000","4.40000","25391.00000","관광 명소","37.55998","126.9858296","서울특별시 중구 남산동2가 10-4","서울특별시","중구","13255487.00000","11719155.00000","13.10000","845881789.00000","612421734.00000","233460055.00000"
"롯데월드","202509","뉴스","1.00000","1.00000",,"1.00000","4.30000","47749.00000","테마파크","37.5111158","127.098167","서울특별시 송파구 송파대로 521","서울특별시","송파구","11173921.00000","10322949.00000","8.20000","308353819.00000","274847021.00000","33506798.00000"
"무안국제공항","202509","뉴스","3.00000",,,,"3.90000","263.00000","국제 공항","34.9935","126.3878","전라남도 무안군 망운면 공항로 970-260","전라남도","무안군","1448198.00000","1508748.00000","-4.00000","19674008.00000","19573448.00000","100560.00000"
"부산 영화의 거리","202509","뉴스","1.00000",,,,"4.20000","1007.00000","관광 명소","35.157","129.15","부산광역시 해운대구 마린시티1로 51","부산광역시","해운대구","5872790.00000","5775126.00000","1.70000","220387948.00000","187886769.00000","32501179.00000"
"북촌한옥마을","202509","뉴스","6.00000",,,,"4.40000","23166.00000","명소","37.5814696","126.9849519","서울특별시 종로구 가회동 30-9","서울특별시","종로구","13168417.00000","11367321.00000","15.80000","251204859.00000","206053396.00000","45151463.00000"
"삼청동길","202509","뉴스","11.00000","6.00000","2.00000","2.00000","4.30000","2114.00000","관광 명소","37.5837936","126.9819183","서울특별시 종로구 삼청동 63-40","서울특별시","종로구","13168417.00000","11367321.00000","15.80000","251204859.00000","206053396.00000","45151463.00000"
"동대문","202509","뉴스","41.00000",,"2.00000","-1.00000","4.40000","7693.00000","역사적 명소","37.5819561","127.054846","서울특별시 동대문구 전농동 141-189","서울특별시","동대문구","5424209.00000","5073967.00000","6.90000","94497715.00000","89880830.00000","4616885.00000"
"독립기념관","202509","뉴스","9.00000",,,,"4.60000","9601.00000","역사 박물관","36.7812042","127.2264822","충청남도 천안시 동남구 목천읍 독립기념관로 1 독립기념관","충청남도","천안시 동남구","4445182.00000","4274067.00000","4.00000","74690171.00000","73982493.00000","707678.00000"
"서울관광재단","202509","뉴스","3.00000",,"3.00000","-1.00000","4.90000","13.00000","재단","37.5685861","126.9871543","서울특별시 종로구 청계천로 85","서울특별시","종로구","13168417.00000","11367321.00000","15.80000","251204859.00000","206053396.00000","45151463.00000"
"서울광장","202509","뉴스","10.00000",,,,"4.30000","3397.00000","공원","37.5655675","126.978014","서울특별시 중구 태평로2가 375","서울특별시","중구","13255487.00000","11719155.00000","13.10000","845881789.00000","612421734.00000","233460055.00000"
"덕수궁","202509","뉴스","7.00000","6.00000",,"1.00000","4.60000","19913.00000","문화적 랜드마크","37.5658049","126.9751461","서울특별시 중구 세종대로 99","서울특별시","중구","13255487.00000","11719155.00000","13.10000","845881789.00000","612421734.00000","233460055.00000"
"서울대학교","202509","뉴스","17.00000","2.00000","7.00000","-0.70000","4.40000","2057.00000","공립대학교","37.4648267","126.9571988","서울특별시 관악구 관악로","서울특별시","관악구","5949744.00000","5465222.00000","8.90000","71989221.00000","70126848.00000","1862373.00000"
"더현대서울","202509","뉴스","5.00000",,,,"4.40000","10482.00000","백화점","37.5260497","126.928296","서울특별시 영등포구 여의대로 108","서울특별시","영등포구","10514861.00000","9271762.00000","13.40000","274154515.00000","248597692.00000","25556823.00000"
"서울드래곤시티","202509","뉴스","24.00000","19.00000",,"1.00000","4.30000","4597.00000","5성급 호텔","37.5319199","126.9624425","서울특별시 용산구 청파로20길 95 스카이킹덤 31F","서울특별시","용산구","10208618.00000","8756051.00000","16.60000","187345672.00000","154643306.00000","32702366.00000"
"서울시청","202509","뉴스","12.00000",,"2.00000","-1.00000","4.30000","832.00000","시청","37.550263","126.9970831","서울특별시 중구 세종대로 110","서울특별시","중구","13255487.00000","11719155.00000","13.10000","845881789.00000","612421734.00000","233460055.00000"
"서울신라호텔","202509","뉴스","3.00000",,,,"4.60000","7364.00000","5성급 호텔","37.5559034","127.0052509","서울특별시 중구 동호로 249","서울특별시","중구","13255487.00000","11719155.00000","13.10000","845881789.00000","612421734.00000","233460055.00000"
"서울월드컵경기장","202509","뉴스","1.00000",,,,"4.40000","9369.00000","경기장","37.5682617","126.8972735","서울특별시 마포구 월드컵로 240","서울특별시","마포구","10992054.00000","10072853.00000","9.10000","247439141.00000","179889107.00000","67550034.00000"
"대전지방법원","202509","뉴스","4.00000",,,,"3.60000","29.00000","시 법원","36.3542962","127.3892728","대전광역시 서구 둔산중로78번길 45","대전광역시","서구","5471224.00000","5326933.00000","2.70000","83325362.00000","82297351.00000","1028011.00000"
"서울회생법원","202509","뉴스","4.00000",,,,"4.60000","7.00000","법원","37.4982093","127.0112872","서울특별시 서초구 서초중앙로 157","서울특별시","서초구","16697453.00000","13846815.00000","20.60000","498958933.00000","439609381.00000","59349552.00000"
"성산 일출봉","202509","뉴스","1.00000",,,,"4.70000","1770.00000","산봉우리","33.4180535","126.8648302","제주특별자치도 서귀포시 성산읍 난산리 1672","제주특별자치도","서귀포시","3535822.00000","3517881.00000","0.50000","98924030.00000","84148905.00000","14775125.00000"
"남이섬","202509","뉴스","1.00000",,"1.00000","-1.00000","4.40000","36978.00000","자연보호구역","37.7899352","127.5258072","춘천시 남산면 방하리 197번지 남이섬내 춘천시 강원도 KR","경기도","가평군","2051913.00000","2341668.00000","-12.40000","39090303.00000","38434403.00000","655900.00000"
"성신여대입구","202509","뉴스","8.00000",,"8.00000","-1.00000","4.00000","348.00000","시장","37.592709","127.016539","서울특별시 성신여대입구역","서울특별시","성북구","5845199.00000","4848634.00000","20.60000","65634569.00000","62807750.00000","2826819.00000"
"구미시장","202509","뉴스","2.00000",,"2.00000","-1.00000","3.60000","142.00000","시장","36.1172459","128.3509342","경상북도 구미시 송정동 87-61","경상북도","구미시","2361880.00000","2518925.00000","-6.20000","45532939.00000","44452129.00000","1080810.00000"
"이화여자대학교","202509","뉴스","4.00000",,"4.00000","-1.00000","4.60000","1397.00000","여자대학","37.5618588","126.9468339","서울특별시 서대문구 대현동 산11-1","서울특별시","서대문구","8376704.00000","7513992.00000","11.50000","88422179.00000","77032203.00000","11389976.00000"
"강변","202509","뉴스","1.00000",,"1.00000","-1.00000","4.10000","827.00000","전자제품 판매점","37.535098","127.094695","서울특별시 광진구 강변역로 53 강변","서울특별시","광진구","6786230.00000","6092397.00000","11.40000","109883979.00000","94172663.00000","15711316.00000"
"경복궁","202509","뉴스","8.00000",,"6.00000","-1.00000","4.60000","45124.00000","문화적 랜드마크","37.579617","126.977041","서울특별시 종로구 사직로 161","서울특별시","종로구","13168417.00000","11367321.00000","15.80000","251204859.00000","206053396.00000","45151463.00000"
"창덕궁","202509","뉴스","8.00000",,"8.00000","-1.00000","4.60000","13334.00000","문화적 랜드마크","37.5794309","126.9910426","서울특별시 종로구 율곡로 99","서울특별시","종로구","13168417.00000","11367321.00000","15.80000","251204859.00000","206053396.00000","45151463.00000"
"경동시장","202509","뉴스","1.00000",,,,"4.10000","10851.00000","시장","37.57973","127.03854","서울특별시 동대문구 제기동 1035","서울특별시","동대문구","5424209.00000","5073967.00000","6.90000","94497715.00000","89880830.00000","4616885.00000"
"청계천","202509","뉴스","2.00000",,"1.00000","-1.00000","4.50000","9789.00000","공원","37.5691015","126.9786692","서울특별시 중구 무교동 80-1","서울특별시","종로구","13168417.00000","11367321.00000","15.80000","251204859.00000","206053396.00000","45151463.00000"
"청주국제공항","202509","뉴스","3.00000",,,,"4.40000","2765.00000","국제 공항","36.7164","127.4989","충청북도 청주시 청원구 내수읍 오창대로 980","충청북도","청주시 청원구","2734144.00000","2548882.00000","7.30000","59698360.00000","58500723.00000","1197637.00000"
"코엑스몰","202509","뉴스","263.00000","132.00000","13.00000","9.20000","4.30000","24288.00000","쇼핑몰","37.5113686","127.0595931","서울특별시 영동대로 513","서울특별시","강남구","19706326.00000","16899246.00000","16.60000","753167390.00000","518494937.00000","234672453.00000"
"파크하얏트","202509","뉴스","1.00000",,,,"4.40000","1862.00000","5성급 호텔","37.5085791","127.0641676","서울특별시 강남구 대치동 995-14","서울특별시","강남구","19706326.00000","16899246.00000","16.60000","753167390.00000","518494937.00000","234672453.00000"
"강남","202509","뉴스","145.00000","17.00000","14.00000","0.20000","4.10000","599.00000","관광 명소","37.4966645","127.0629804","서울특별시 강남구 남부순환로 2949-2","서울특별시","강남구","19706326.00000","16899246.00000","16.60000","753167390.00000","518494937.00000","234672453.00000"
"포시즌스호텔","202509","뉴스","35.00000",,,,"4.60000","7130.00000","5성급 호텔","37.5706978","126.9755073","서울특별시 종로구 당주동 새문안로 97","서울특별시","종로구","13168417.00000","11367321.00000","15.80000","251204859.00000","206053396.00000","45151463.00000"
"감천문화마을","202509","뉴스","1.00000",,"1.00000","-1.00000","4.40000","30932.00000","관광 명소","35.0973904","129.0105924","부산광역시 사하구 감내2로 203","부산광역시","사하구","2181532.00000","2177378.00000","0.20000","24060777.00000","22901003.00000","1159774.00000"
"포천시장","202509","뉴스","3.00000",,,,"4.10000","561.00000","시장","37.8982868","127.2041251","경기도 포천시 신읍동 193-13","경기도","포천시","2430907.00000","2679750.00000","-9.30000","63877804.00000","63473692.00000","404112.00000"
"하늘공원","202509","뉴스","1.00000","1.00000",,"1.00000","4.50000","8224.00000","공원","37.5677554","126.8856819","서울특별시 마포구 상암동 481-72","서울특별시","마포구","10992054.00000","10072853.00000","9.10000","247439141.00000","179889107.00000","67550034.00000"
"한강 공원","202509","뉴스","7.00000","4.00000",,"1.00000","4.40000","661.00000","공원","37.5270005","127.0198894","서울특별시 강남구 압구정동 387","서울특별시","강남구","19706326.00000","16899246.00000","16.60000","753167390.00000","518494937.00000","234672453.00000"
"가로수길","202509","뉴스","1.00000",,"1.00000","-1.00000","4.20000","275.00000","관광 명소","37.5210566","127.0228686","서울특별시 강남구 신사동 667-13","서울특별시","강남구","19706326.00000","16899246.00000","16.60000","753167390.00000","518494937.00000","234672453.00000"
"해비치호텔","202509","뉴스","3.00000",,,,"4.50000","5737.00000","5성급 호텔","33.3233757","126.8447677","제주특별자치도 서귀포시 표선면 민속해안로 537","제주특별자치도","서귀포시","3535822.00000","3517881.00000","0.50000","98924030.00000","84148905.00000","14775125.00000"
"해운대해수욕장","202509","뉴스","18.00000","10.00000","5.00000","1.00000","4.60000","2553.00000","해변","35.1719465","129.1741038","부산광역시 해운대구 좌동 998-11","부산광역시","해운대구","5872790.00000","5775126.00000","1.70000","220387948.00000","187886769.00000","32501179.00000"
"N서울타워","202509","뉴스","1.00000",,,,"4.50000","64946.00000","관광 명소","37.5511694","126.9882266","서울특별시 용산구 남산공원길 105","서울특별시","용산구","10208618.00000","8756051.00000","16.60000","187345672.00000","154643306.00000","32702366.00000"
"홍대역","202509","뉴스","46.00000","5.00000","1.00000","4.00000","4.50000","8653.00000","관광 명소","37.557527","126.9244669","서울특별시 홍대입구역","서울특별시","마포구","10992054.00000","10072853.00000","9.10000","247439141.00000","179889107.00000","67550034.00000"
"DDP 동대문디자인플라자","202509","뉴스","234.00000","19.00000","65.00000","-0.70000","4.30000","30818.00000","문화센터","37.5665256","127.0092236","서울특별시 중구 을지로 281","서울특별시","중구","13255487.00000","11719155.00000","13.10000","845881789.00000","612421734.00000","233460055.00000"
"창경궁","202509","뉴스","6.00000","6.00000",,"1.00000","4.70000","4534.00000","문화적 랜드마크","37.5787512","126.9948775","서울특별시 종로구 와룡동 2-1","서울특별시","종로구","13168417.00000","11367321.00000","15.80000","251204859.00000","206053396.00000","45151463.00000"
"지리산국립공원","202509","뉴스","1.00000",,,,"4.30000","34.00000","국립공원","35.307","127.6136","경상남도 하동군 화개면 대성리","경상남도","하동군","539290.00000","683070.00000","-21.00000","6682082.00000","6654751.00000","27331.00000"
"망원시장","202509","뉴스","1.00000","1.00000",,"1.00000","4.30000","8531.00000","재래시장","37.5559018","126.9062854","서울특별시 마포구 포은로6길 27","서울특별시","마포구","10992054.00000","10072853.00000","9.10000","247439141.00000","179889107.00000","67550034.00000"
"잠실 야구 경기장","202509","뉴스","14.00000",,"1.00000","-1.00000","4.40000","10173.00000","야구장","37.5120673","127.071827","서울특별시 송파구 올림픽로 19-2","서울특별시","송파구","11173921.00000","10322949.00000","8.20000","308353819.00000","274847021.00000","33506798.00000"
"제주롯데호텔","202509","뉴스","2.00000","2.00000",,"1.00000","4.50000","4772.00000","5성급 호텔","33.2496","126.4145","제주특별자치도 서귀포시 중문관광로72번길 35","제주특별자치도","서귀포시","3535822.00000","3517881.00000","0.50000","98924030.00000","84148905.00000","14775125.00000"
"자갈치시장","202509","뉴스","1.00000",,,,"4.00000","26281.00000","수산 시장","35.0966394","129.0305933","부산광역시 중구 남포동5가 105-1","부산광역시","중구","3420935.00000","3270025.00000","4.60000","44838984.00000","34843794.00000","9995190.00000"
"광장시장","202509","뉴스","3.00000",,"1.00000","-1.00000","4.20000","43529.00000","재래시장","37.5700398","126.9996036","서울특별시 예지동 2-1번지 1층 종로구 서울특별시 KR","서울특별시","종로구","13168417.00000","11367321.00000","15.80000","251204859.00000","206053396.00000","45151463.00000"
"광화문","202509","뉴스","40.00000","11.00000","6.00000","0.80000","4.50000","13566.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","13168417.00000","11367321.00000","15.80000","251204859.00000","206053396.00000","45151463.00000"
"전쟁기념관","202509","뉴스","1.00000",,,,"4.60000","17765.00000","전쟁 박물관","37.5366059","126.9771397","서울특별시 용산구 이태원로 29","서울특별시","용산구","10208618.00000","8756051.00000","16.60000","187345672.00000","154643306.00000","32702366.00000"
"인천항","202509","뉴스","8.00000","2.00000",,"1.00000","4.40000","43.00000","항구","37.4594575","126.6256454","인천광역시 중구 항동7가 1-58","인천광역시","중구","8452741.00000","8885915.00000","-4.90000","267043986.00000","199860666.00000","67183320.00000"
"제주공항","202509","뉴스","1.00000",,,,"4.40000","19511.00000","국제 공항","33.5071","126.4934","제주특별자치도 제주시 특별자치도 공항로 2","제주특별자치도","제주시","4997895.00000","4852711.00000","3.00000","180347557.00000","151730684.00000","28616873.00000"
"인천국제공항","202509","뉴스","77.00000","18.00000","6.00000","2.00000","4.50000","32299.00000","국제공항","37.458666","126.4419679","인천광역시 중구 공항로 272 인천국제공항 (ICN)","인천광역시","중구","8452741.00000","8885915.00000","-4.90000","267043986.00000","199860666.00000","67183320.00000"
"강남","202509","다음카페","6.00000",,"1.00000","-1.00000","4.10000","599.00000","관광 명소","37.4966645","127.0629804","서울특별시 강남구 남부순환로 2949-2","서울특별시","강남구","19706326.00000","16899246.00000","16.60000","753167390.00000","518494937.00000","234672453.00000"
"인천국제공항","202509","다음카페","3.00000","1.00000",,"1.00000","4.50000","32299.00000","국제공항","37.458666","126.4419679","인천광역시 중구 공항로 272 인천국제공항 (ICN)","인천광역시","중구","8452741.00000","8885915.00000","-4.90000","267043986.00000","199860666.00000","67183320.00000"
"해운대해수욕장","202509","다음카페","1.00000","1.00000",,"1.00000","4.60000","2553.00000","해변","35.1719465","129.1741038","부산광역시 해운대구 좌동 998-11","부산광역시","해운대구","5872790.00000","5775126.00000","1.70000","220387948.00000","187886769.00000","32501179.00000"
"코엑스몰","202509","다음카페","3.00000",,,,"4.30000","24288.00000","쇼핑몰","37.5113686","127.0595931","서울특별시 영동대로 513","서울특별시","강남구","19706326.00000","16899246.00000","16.60000","753167390.00000","518494937.00000","234672453.00000"
"명동","202509","다음카페","4.00000",,,,"4.40000","25391.00000","관광 명소","37.55998","126.9858296","서울특별시 중구 남산동2가 10-4","서울특별시","중구","13255487.00000","11719155.00000","13.10000","845881789.00000","612421734.00000","233460055.00000"
"인천항","202509","다음카페","17.00000",,,,"4.40000","43.00000","항구","37.4594575","126.6256454","인천광역시 중구 항동7가 1-58","인천광역시","중구","8452741.00000","8885915.00000","-4.90000","267043986.00000","199860666.00000","67183320.00000"
"압구정동","202509","다음카페","1.00000",,,,"4.30000","245.00000","관광 명소","37.5271478","127.0334517","서울특별시 강남구 신사동 언주로 861","서울특별시","강남구","19706326.00000","16899246.00000","16.60000","753167390.00000","518494937.00000","234672453.00000"
